date_visit,n_people,amount_fee
2024-06-23,1398,1117650
2024-06-24,599,473850
2024-06-25,302,233800
2024-06-26,0,0
2024-06-27,360,296700
2024-06-28,523,434700
2024-06-29,1110,861950
2024-06-30,1009,771550
2024-07-01,285,265700
2024-07-02,139,105600
2024-07-03,134,113550
2024-07-04,207,158350
2024-07-05,368,278850
2024-07-06,874,757900
2024-07-07,736,642000
2024-07-08,236,204500
2024-07-09,211,144350
2024-07-10,0,0
2024-07-11,216,202000
2024-07-12,759,588750
2024-07-13,2089,1573800
2024-07-14,2794,1992950
2024-07-15,1204,939450
2024-07-16,434,331900
2024-07-17,341,244950
2024-07-18,389,291750
2024-07-19,415,336550
2024-07-20,1318,1016200
2024-07-21,1263,956200
2024-07-22,1280,951250
2024-07-23,1016,796450
2024-07-24,1024,785750
2024-07-25,1261,933950
2024-07-26,1448,1079050
2024-07-27,1557,1176850
2024-07-28,1353,1034350
2024-07-29,1584,1149800
2024-07-30,1220,913250
2024-07-31,1118,832050
2024-08-01,1044,778000
2024-08-02,1228,940400
2024-08-03,1302,1018050
2024-08-04,1028,828250
2024-08-05,1275,1033950
2024-08-06,1117,853350
2024-08-07,1244,995400
2024-08-08,1181,885000
2024-08-09,1367,1004050
2024-08-10,1238,1003300
2024-08-11,2091,1577350
2024-08-12,1886,1439200
2024-08-13,1624,1218450
2024-08-14,1462,1103550
2024-08-15,1050,848900
2024-08-16,974,797550
2024-08-17,748,655650
2024-08-18,784,694500
2024-08-19,665,611800
2024-08-20,0,0
2024-08-21,0,0
2024-08-22,0,0
