date_visit,n_people,amount_fee
2025-06-04,0,0
2025-06-05,424,349900
2025-06-06,661,568900
2025-06-07,1277,1091500
2025-06-08,1185,1000950
2025-06-09,461,420600
2025-06-10,229,205000
2025-06-11,0,0
2025-06-12,217,201700
2025-06-13,434,410600
2025-06-14,910,820850
2025-06-15,764,663950
2025-06-16,351,306700
2025-06-17,129,118500
2025-06-18,153,146400
2025-06-19,104,80450
2025-06-20,307,256000
2025-06-21,620,567950
2025-06-22,550,489450
2025-06-23,258,214050
2025-06-24,88,77700
2025-06-25,0,0
2025-06-26,190,171200
2025-06-27,286,243750
2025-06-28,544,516600
2025-06-29,429,401750
2025-06-30,120,102400
2025-07-01,24,20100
2025-07-02,23,18400
2025-07-03,79,73000
2025-07-04,167,164350
2025-07-05,376,334950
2025-07-06,209,196350
2025-07-07,79,60750
2025-07-08,65,53150
2025-07-09,0,0
2025-07-10,87,65950
2025-07-11,297,232650
2025-07-12,532,424400
2025-07-13,456,331350
2025-07-14,169,139800
2025-07-15,124,102400
2025-07-16,68,53150
2025-07-17,106,79650
2025-07-18,203,164550
2025-07-19,1000,836450
2025-07-20,1437,1106700
2025-07-21,798,691800
2025-07-22,672,545750
2025-07-23,603,516650
2025-07-24,659,520500
2025-07-25,815,642000
2025-07-26,841,645900
2025-07-27,687,571600
2025-07-28,906,745800
2025-07-29,669,565750
2025-07-30,647,545500
2025-07-31,548,470000
2025-08-01,566,457050
2025-08-02,563,492350
2025-08-03,386,332750
