date_visit,n_people,amount_fee
2026-09-14,0,0
2026-09-15,1587,1231850
2026-09-16,938,788300
2026-09-17,1203,935400
2026-09-18,1733,1331200
2026-09-19,5691,4203050
2026-09-20,12933,9177700
2026-09-21,13169,9423200
2026-09-22,9727,6959500
2026-09-23,3600,2694600
2026-09-24,0,0
2026-09-25,1721,1337500
2026-09-26,1776,1406700
2026-09-27,1589,1321600
2026-09-28,1053,841150
2026-09-29,497,380050
2026-09-30,360,273600
2026-10-01,352,287600
2026-10-02,939,741950
2026-10-03,1309,1084450
2026-10-04,967,816950
2026-10-05,714,553800
2026-10-06,336,246900
2026-10-07,314,226450
2026-10-08,426,376100
2026-10-09,777,664900
2026-10-10,1806,1463100
2026-10-11,2351,1789350
2026-10-12,1257,1033100
2026-10-13,761,654150
2026-10-14,0,0
2026-10-15,379,316200
2026-10-16,719,529050
2026-10-17,1088,909600
2026-10-18,979,780500
2026-10-19,639,496450
2026-10-20,304,242650
2026-10-21,164,118250
2026-10-22,268,209850
2026-10-23,622,501850
2026-10-24,996,826150
2026-10-25,659,545600
2026-10-26,417,311500
2026-10-27,195,167450
2026-10-28,0,0
2026-10-29,288,234200
2026-10-30,441,371850
2026-10-31,710,597700
2026-11-01,886,735550
2026-11-02,941,764600
2026-11-03,267,233950
2026-11-04,73,80100
2026-11-05,28,31500
2026-11-06,103,107600
2026-11-07,145,168700
2026-11-08,95,95100
2026-11-09,113,104300
2026-11-10,66,68200
2026-11-11,0,0
2026-11-12,46,37500
2026-11-13,101,75200
