date_visit,n_people,amount_fee
2023-11-09,0,0
2023-11-10,911,715400
2023-11-11,1855,1406600
2023-11-12,1572,1214800
2023-11-13,899,712600
2023-11-14,333,291700
2023-11-15,326,280900
2023-11-16,295,268200
2023-11-17,556,464800
2023-11-18,1272,979300
2023-11-19,903,731300
2023-11-20,516,428000
2023-11-21,297,285200
2023-11-22,0,0
2023-11-23,922,739800
2023-11-24,1776,1277200
2023-11-25,978,776800
2023-11-26,580,503700
2023-11-27,286,271800
2023-11-28,107,87400
2023-11-29,64,61300
2023-11-30,64,50200
2023-12-01,92,76000
2023-12-02,318,341200
2023-12-03,292,308300
2023-12-04,96,86000
2023-12-05,30,20500
2023-12-06,5,6400
2023-12-07,19,9000
2023-12-08,57,52800
2023-12-09,250,285000
2023-12-10,197,204600
2023-12-11,34,35400
2023-12-12,17,25100
2023-12-13,0,0
2023-12-14,11,20700
2023-12-15,57,57600
2023-12-16,162,176900
2023-12-17,167,208800
2023-12-18,25,15000
2023-12-19,13,11400
2023-12-20,9,13000
2023-12-21,6,6600
2023-12-22,26,31500
2023-12-23,72,93000
2023-12-24,74,72400
2023-12-25,108,118900
2023-12-26,71,72400
2023-12-27,0,0
2023-12-28,150,162900
2023-12-29,225,260800
2023-12-30,366,363000
2023-12-31,0,0
2024-01-01,0,0
2024-01-02,170,163300
2024-01-03,94,116300
2024-01-04,42,37500
2024-01-05,27,24700
2024-01-06,47,60700
2024-01-07,16,12900
