date_visit,n_people,amount_fee
2025-07-08,0,0
2025-07-09,0,0
2025-07-10,484,373900
2025-07-11,1838,1318350
2025-07-12,3079,2260550
2025-07-13,1890,1434350
2025-07-14,998,768550
2025-07-15,510,412500
2025-07-16,380,305550
2025-07-17,579,448050
2025-07-18,925,735650
2025-07-19,2881,2162200
2025-07-20,4228,3048600
2025-07-21,2049,1498650
2025-07-22,1689,1220050
2025-07-23,1444,1091250
2025-07-24,1519,1080550
2025-07-25,1968,1425150
2025-07-26,1834,1323400
2025-07-27,2103,1550900
2025-07-28,2113,1554700
2025-07-29,1782,1301100
2025-07-30,1529,1111400
2025-07-31,1645,1209500
2025-08-01,1746,1251650
2025-08-02,1985,1464450
2025-08-03,1855,1377300
2025-08-04,2102,1528000
2025-08-05,1426,1108750
2025-08-06,1147,857300
2025-08-07,1417,1081750
2025-08-08,1624,1226500
2025-08-09,2053,1562700
2025-08-10,2809,2079450
2025-08-11,2461,1859200
2025-08-12,2671,1967500
2025-08-13,2120,1592650
2025-08-14,2181,1612050
2025-08-15,1852,1442050
2025-08-16,1221,998850
2025-08-17,1049,869650
2025-08-18,1152,906850
2025-08-19,1070,859100
2025-08-20,859,687850
2025-08-21,947,722500
2025-08-22,964,747850
2025-08-23,944,784350
2025-08-24,862,722300
2025-08-25,940,752400
2025-08-26,628,512200
2025-08-27,471,422150
2025-08-28,369,333700
2025-08-29,393,359650
2025-08-30,320,313650
2025-08-31,150,142950
2025-09-01,78,75550
2025-09-02,46,37700
2025-09-03,41,45950
2025-09-04,29,26300
2025-09-05,93,78000
2025-09-06,110,111250
