date_visit,n_people,amount_fee
2025-11-05,364,333500
2025-11-06,420,361400
2025-11-07,834,678400
2025-11-08,1393,1116700
2025-11-09,1193,951300
2025-11-10,673,540400
2025-11-11,549,465300
2025-11-12,0,0
2025-11-13,454,340500
2025-11-14,753,592500
2025-11-15,971,813700
2025-11-16,836,722300
2025-11-17,518,470100
2025-11-18,237,221200
2025-11-19,233,200200
2025-11-20,232,246400
2025-11-21,507,462100
2025-11-22,1219,998200
2025-11-23,1979,1520100
2025-11-24,861,691300
2025-11-25,399,338800
2025-11-26,0,0
2025-11-27,153,140900
2025-11-28,167,172700
2025-11-29,496,474900
2025-11-30,398,368500
2025-12-01,112,119900
2025-12-02,52,38900
2025-12-03,59,39400
2025-12-04,26,27000
2025-12-05,44,37000
2025-12-06,190,187100
2025-12-07,215,255500
2025-12-08,40,50800
2025-12-09,45,35300
2025-12-10,0,0
2025-12-11,30,22600
2025-12-12,50,53500
2025-12-13,96,115100
2025-12-14,76,82700
2025-12-15,37,40500
2025-12-16,16,15400
2025-12-17,8,9400
2025-12-18,11,14100
2025-12-19,38,35400
2025-12-20,85,91500
2025-12-21,19,30800
2025-12-22,29,26100
2025-12-23,12,14900
2025-12-24,0,0
2025-12-25,53,61200
2025-12-26,56,54700
2025-12-27,94,116700
2025-12-28,195,228300
2025-12-29,273,314000
2025-12-30,220,247500
2025-12-31,0,0
2026-01-01,0,0
2026-01-02,102,109900
2026-01-03,28,36800
2026-01-04,0,0
