date_visit,n_people,amount_fee
2025-10-16,0,0
2025-10-17,2134,1560750
2025-10-18,3525,2634250
2025-10-19,2769,2082000
2025-10-20,1709,1296950
2025-10-21,1125,849200
2025-10-22,0,0
2025-10-23,962,740050
2025-10-24,1539,1204150
2025-10-25,2328,1867700
2025-10-26,1836,1465450
2025-10-27,1173,914400
2025-10-28,564,419850
2025-10-29,641,496150
2025-10-30,687,526450
2025-10-31,1138,879450
2025-11-01,2637,1978150
2025-11-02,3901,2886150
2025-11-03,1804,1429500
2025-11-04,259,265300
2025-11-05,103,106100
2025-11-06,120,110900
2025-11-07,320,276100
2025-11-08,576,486500
2025-11-09,479,454500
2025-11-10,329,294300
2025-11-11,221,196600
2025-11-12,0,0
2025-11-13,210,148400
2025-11-14,375,323200
2025-11-15,474,433200
2025-11-16,371,369900
2025-11-17,268,273900
2025-11-18,121,106200
2025-11-19,123,110500
2025-11-20,81,99800
2025-11-21,230,254600
2025-11-22,633,555000
2025-11-23,939,774500
2025-11-24,435,389800
2025-11-25,218,222700
2025-11-26,0,0
2025-11-27,103,98100
2025-11-28,58,60200
2025-11-29,281,310500
2025-11-30,188,211400
2025-12-01,31,31800
2025-12-02,23,14000
2025-12-03,26,14400
2025-12-04,9,10400
2025-12-05,9,7000
2025-12-06,78,75400
2025-12-07,76,96800
2025-12-08,19,25100
2025-12-09,28,21000
2025-12-10,0,0
2025-12-11,12,7500
2025-12-12,10,13600
2025-12-13,31,42000
2025-12-14,11,12900
2025-12-15,9,9900
