date_visit,n_people,amount_fee
2025-10-05,0,0
2025-10-06,1617,1277000
2025-10-07,1188,900750
2025-10-08,0,0
2025-10-09,935,748800
2025-10-10,1471,1131100
2025-10-11,3995,2940150
2025-10-12,6096,4396450
2025-10-13,2295,1729150
2025-10-14,1184,898050
2025-10-15,721,573000
2025-10-16,597,439600
2025-10-17,1055,778300
2025-10-18,1806,1398950
2025-10-19,1521,1180250
2025-10-20,1047,825650
2025-10-21,761,553050
2025-10-22,0,0
2025-10-23,602,449800
2025-10-24,1093,857550
2025-10-25,1642,1365700
2025-10-26,1335,1100500
2025-10-27,815,653950
2025-10-28,356,259350
2025-10-29,439,339150
2025-10-30,480,366550
2025-10-31,817,644500
2025-11-01,1943,1496100
2025-11-02,2758,2060950
2025-11-03,1231,1020150
2025-11-04,162,155700
2025-11-05,59,57400
2025-11-06,77,65700
2025-11-07,188,150300
2025-11-08,342,318100
2025-11-09,325,327800
2025-11-10,206,168400
2025-11-11,115,104900
2025-11-12,0,0
2025-11-13,131,90500
2025-11-14,240,226700
2025-11-15,309,316200
2025-11-16,245,261800
2025-11-17,126,129000
2025-11-18,97,86200
2025-11-19,66,63500
2025-11-20,48,51200
2025-11-21,162,176000
2025-11-22,413,400700
2025-11-23,686,594200
2025-11-24,338,329400
2025-11-25,122,126700
2025-11-26,0,0
2025-11-27,70,73900
2025-11-28,28,23900
2025-11-29,150,170300
2025-11-30,109,121400
2025-12-01,7,9600
2025-12-02,7,5500
2025-12-03,3,2000
2025-12-04,2,4400
