date_visit,n_people,amount_fee
2026-06-05,895,785300
2026-06-06,1714,1425050
2026-06-07,1251,1072700
2026-06-08,673,584750
2026-06-09,367,336000
2026-06-10,0,0
2026-06-11,338,298250
2026-06-12,535,488100
2026-06-13,1200,1045950
2026-06-14,994,878050
2026-06-15,500,434950
2026-06-16,225,190050
2026-06-17,145,140000
2026-06-18,145,113800
2026-06-19,467,393500
2026-06-20,844,790800
2026-06-21,681,612150
2026-06-22,352,302750
2026-06-23,165,145150
2026-06-24,0,0
2026-06-25,215,195100
2026-06-26,311,312500
2026-06-27,632,608050
2026-06-28,545,491200
2026-06-29,252,236700
2026-06-30,69,61450
2026-07-01,99,84800
2026-07-02,85,90650
2026-07-03,221,194900
2026-07-04,339,312250
2026-07-05,257,247700
2026-07-06,138,131450
2026-07-07,100,82300
2026-07-08,0,0
2026-07-09,170,146000
2026-07-10,467,382850
2026-07-11,710,567650
2026-07-12,377,317850
2026-07-13,217,188750
2026-07-14,169,146550
2026-07-15,125,98450
2026-07-16,146,113950
2026-07-17,357,282750
2026-07-18,1091,883900
2026-07-19,1573,1243450
2026-07-20,806,676100
2026-07-21,846,678800
2026-07-22,426,398100
2026-07-23,478,426000
2026-07-24,874,680450
2026-07-25,838,673700
2026-07-26,938,735400
2026-07-27,983,734650
2026-07-28,832,677050
2026-07-29,607,514850
2026-07-30,596,462650
2026-07-31,816,669750
2026-08-01,491,471350
2026-08-02,436,393450
2026-08-03,499,475100
2026-08-04,0,0
