date_visit,n_people,amount_fee
2025-10-10,0,0
2025-10-11,6280,4565250
2025-10-12,8821,6368500
2025-10-13,3152,2339100
2025-10-14,1544,1138150
2025-10-15,871,693850
2025-10-16,741,562950
2025-10-17,1271,959300
2025-10-18,2192,1683850
2025-10-19,1856,1436650
2025-10-20,1217,946750
2025-10-21,868,648250
2025-10-22,0,0
2025-10-23,741,562200
2025-10-24,1264,987550
2025-10-25,1891,1548550
2025-10-26,1528,1248450
2025-10-27,972,771500
2025-10-28,463,332950
2025-10-29,543,421500
2025-10-30,563,433050
2025-10-31,918,718000
2025-11-01,2137,1640100
2025-11-02,3136,2341350
2025-11-03,1467,1189600
2025-11-04,222,233000
2025-11-05,86,83100
2025-11-06,89,75200
2025-11-07,245,204400
2025-11-08,425,385200
2025-11-09,389,377500
2025-11-10,262,223800
2025-11-11,154,142000
2025-11-12,0,0
2025-11-13,159,111300
2025-11-14,283,264200
2025-11-15,349,344000
2025-11-16,278,296600
2025-11-17,178,185700
2025-11-18,103,91300
2025-11-19,99,90500
2025-11-20,56,63500
2025-11-21,186,198300
2025-11-22,460,429300
2025-11-23,759,647200
2025-11-24,368,347900
2025-11-25,168,183300
2025-11-26,0,0
2025-11-27,96,92800
2025-11-28,39,38500
2025-11-29,196,219000
2025-11-30,135,152000
2025-12-01,15,14600
2025-12-02,16,11000
2025-12-03,20,8000
2025-12-04,6,8400
2025-12-05,6,4000
2025-12-06,56,57100
2025-12-07,34,41500
2025-12-08,11,15400
2025-12-09,11,10500
