date_visit,n_people,amount_fee
2023-10-14,0,0
2023-10-15,1717,1309450
2023-10-16,790,632250
2023-10-17,441,361600
2023-10-18,401,352050
2023-10-19,418,365100
2023-10-20,676,525800
2023-10-21,1366,1115400
2023-10-22,1116,924850
2023-10-23,624,502550
2023-10-24,374,284800
2023-10-25,0,0
2023-10-26,330,236600
2023-10-27,529,410850
2023-10-28,1146,926650
2023-10-29,961,783400
2023-10-30,460,393250
2023-10-31,220,211100
2023-11-01,226,226200
2023-11-02,448,355850
2023-11-03,1449,1118450
2023-11-04,1173,822700
2023-11-05,817,712950
2023-11-06,267,239400
2023-11-07,160,96200
2023-11-08,0,0
2023-11-09,118,73500
2023-11-10,308,294600
2023-11-11,594,520300
2023-11-12,482,424900
2023-11-13,336,301900
2023-11-14,142,114400
2023-11-15,92,93700
2023-11-16,64,50600
2023-11-17,172,158800
2023-11-18,490,421100
2023-11-19,345,352200
2023-11-20,182,171500
2023-11-21,90,85100
2023-11-22,0,0
2023-11-23,263,230800
2023-11-24,425,292300
2023-11-25,383,361700
2023-11-26,246,268600
2023-11-27,97,102400
2023-11-28,26,19700
2023-11-29,10,13500
2023-11-30,4,3000
2023-12-01,19,17300
2023-12-02,148,166000
2023-12-03,95,105200
2023-12-04,17,17700
2023-12-05,4,4000
2023-12-06,0,0
2023-12-07,3,2000
2023-12-08,6,1500
2023-12-09,63,70600
2023-12-10,28,34800
2023-12-11,3,4400
2023-12-12,5,6400
