date_visit,n_people,amount_fee
2025-05-12,1112,810750
2025-05-13,627,472550
2025-05-14,0,0
2025-05-15,585,419100
2025-05-16,955,702500
2025-05-17,2705,1868300
2025-05-18,1891,1336800
2025-05-19,954,728000
2025-05-20,407,281200
2025-05-21,335,252600
2025-05-22,412,313400
2025-05-23,763,580500
2025-05-24,1714,1265600
2025-05-25,1506,1100700
2025-05-26,388,305300
2025-05-27,191,138800
2025-05-28,0,0
2025-05-29,215,169200
2025-05-30,268,207550
2025-05-31,676,629700
2025-06-01,510,473900
2025-06-02,238,221350
2025-06-03,86,75450
2025-06-04,87,64650
2025-06-05,98,81350
2025-06-06,199,168800
2025-06-07,392,365900
2025-06-08,397,354850
2025-06-09,134,112000
2025-06-10,57,43250
2025-06-11,0,0
2025-06-12,68,65950
2025-06-13,141,142600
2025-06-14,292,266500
2025-06-15,241,221900
2025-06-16,120,101150
2025-06-17,43,38850
2025-06-18,52,53000
2025-06-19,30,25400
2025-06-20,69,48950
2025-06-21,162,138900
2025-06-22,155,140150
2025-06-23,93,74600
2025-06-24,6,7700
2025-06-25,0,0
2025-06-26,61,65900
2025-06-27,107,87050
2025-06-28,222,194500
2025-06-29,129,109300
2025-06-30,18,19300
2025-07-01,2,2000
2025-07-02,0,0
2025-07-03,24,14900
2025-07-04,58,49150
2025-07-05,150,144200
2025-07-06,91,95150
2025-07-07,33,26950
2025-07-08,0,0
2025-07-09,0,0
2025-07-10,0,0
2025-07-11,0,0
