date_visit,n_people,amount_fee
2025-07-11,0,0
2025-07-12,4354,3124850
2025-07-13,2559,1889550
2025-07-14,1261,933850
2025-07-15,585,467950
2025-07-16,466,375700
2025-07-17,660,521600
2025-07-18,1026,821550
2025-07-19,3136,2340200
2025-07-20,4557,3280200
2025-07-21,2289,1669300
2025-07-22,1913,1365350
2025-07-23,1601,1188450
2025-07-24,1599,1130050
2025-07-25,2092,1496050
2025-07-26,1969,1410050
2025-07-27,2292,1681900
2025-07-28,2282,1653900
2025-07-29,1850,1340400
2025-07-30,1637,1181900
2025-07-31,1749,1271900
2025-08-01,1866,1329450
2025-08-02,2139,1577550
2025-08-03,1943,1431600
2025-08-04,2312,1662100
2025-08-05,1601,1220900
2025-08-06,1314,963700
2025-08-07,1485,1129650
2025-08-08,1745,1305300
2025-08-09,2272,1710400
2025-08-10,2973,2198850
2025-08-11,2659,2000000
2025-08-12,2840,2090500
2025-08-13,2274,1700750
2025-08-14,2335,1717650
2025-08-15,1995,1536950
2025-08-16,1321,1070450
2025-08-17,1084,893950
2025-08-18,1229,957650
2025-08-19,1150,912100
2025-08-20,913,726450
2025-08-21,977,743000
2025-08-22,1030,794550
2025-08-23,985,812650
2025-08-24,958,791850
2025-08-25,970,775800
2025-08-26,701,564200
2025-08-27,511,444650
2025-08-28,382,343150
2025-08-29,439,397700
2025-08-30,389,350450
2025-08-31,175,174000
2025-09-01,101,94650
2025-09-02,48,39500
2025-09-03,43,47750
2025-09-04,31,28100
2025-09-05,131,104000
2025-09-06,165,171400
2025-09-07,69,61200
2025-09-08,58,52950
2025-09-09,11,12700
