date_visit,n_people,amount_fee
2025-03-22,0,0
2025-03-23,4212,2599800
2025-03-24,1370,914600
2025-03-25,1394,921000
2025-03-26,1797,1085500
2025-03-27,2172,1283000
2025-03-28,2928,1784900
2025-03-29,3240,2055700
2025-03-30,2386,1518200
2025-03-31,1810,1101000
2025-04-01,984,614600
2025-04-02,842,572900
2025-04-03,893,548500
2025-04-04,1153,745300
2025-04-05,1382,958500
2025-04-06,934,662900
2025-04-07,305,252200
2025-04-08,207,137000
2025-04-09,0,0
2025-04-10,207,152300
2025-04-11,313,234500
2025-04-12,866,621500
2025-04-13,551,454000
2025-04-14,240,168300
2025-04-15,151,119000
2025-04-16,111,104400
2025-04-17,125,105600
2025-04-18,374,315000
2025-04-19,1110,863650
2025-04-20,816,688050
2025-04-21,292,221700
2025-04-22,173,148050
2025-04-23,0,0
2025-04-24,201,141700
2025-04-25,256,203100
2025-04-26,1121,836150
2025-04-27,1184,881300
2025-04-28,1082,814300
2025-04-29,669,577650
2025-04-30,556,421700
2025-05-01,603,439150
2025-05-02,769,600650
2025-05-03,2030,1405550
2025-05-04,3283,2181350
2025-05-05,1698,1211200
2025-05-06,605,551600
2025-05-07,57,51550
2025-05-08,64,42600
2025-05-09,115,99500
2025-05-10,570,424650
2025-05-11,397,289600
2025-05-12,94,47950
2025-05-13,78,50100
2025-05-14,0,0
2025-05-15,86,61850
2025-05-16,174,132950
2025-05-17,453,368500
2025-05-18,223,171950
2025-05-19,131,114700
2025-05-20,20,15100
2025-05-21,18,22100
