date_visit,n_people,amount_fee
2025-02-13,177,150400
2025-02-14,161,168500
2025-02-15,366,361400
2025-02-16,375,334800
2025-02-17,129,132500
2025-02-18,106,103100
2025-02-19,76,81600
2025-02-20,90,53800
2025-02-21,137,130400
2025-02-22,638,609300
2025-02-23,921,768400
2025-02-24,329,351700
2025-02-25,97,91100
2025-02-26,0,0
2025-02-27,81,73200
2025-02-28,96,94600
2025-03-01,247,215800
2025-03-02,147,138900
2025-03-03,86,65000
2025-03-04,72,53400
2025-03-05,33,33200
2025-03-06,74,70300
2025-03-07,92,78000
2025-03-08,645,484200
2025-03-09,415,335400
2025-03-10,174,136100
2025-03-11,73,59400
2025-03-12,0,0
2025-03-13,140,95800
2025-03-14,126,130800
2025-03-15,429,355100
2025-03-16,357,313300
2025-03-17,132,107500
2025-03-18,126,114700
2025-03-19,145,126900
2025-03-20,274,261100
2025-03-21,584,473000
2025-03-22,443,357700
2025-03-23,324,302000
2025-03-24,177,166300
2025-03-25,210,205400
2025-03-26,333,255900
2025-03-27,428,312800
2025-03-28,587,435800
2025-03-29,503,425300
2025-03-30,414,375100
2025-03-31,306,273100
2025-04-01,149,144800
2025-04-02,162,175400
2025-04-03,129,109200
2025-04-04,130,116500
2025-04-05,241,249300
2025-04-06,203,185200
2025-04-07,40,24800
2025-04-08,33,20400
2025-04-09,0,0
2025-04-10,43,29900
2025-04-11,26,17200
2025-04-12,105,69900
2025-04-13,22,19700
2025-04-14,0,0
