date_visit,n_people,amount_fee
2026-08-08,0,0
2026-08-09,11916,8615400
2026-08-10,13209,9392400
2026-08-11,8926,6381750
2026-08-12,9631,6830150
2026-08-13,8374,5934000
2026-08-14,6923,4988550
2026-08-15,4615,3344450
2026-08-16,2863,2115150
2026-08-17,3485,2464400
2026-08-18,2626,1873600
2026-08-19,2414,1748600
2026-08-20,2281,1611100
2026-08-21,2784,2009850
2026-08-22,2472,1845400
2026-08-23,2340,1749900
2026-08-24,2246,1619450
2026-08-25,1423,1068800
2026-08-26,1367,1036900
2026-08-27,1306,1004500
2026-08-28,1406,1059300
2026-08-29,1500,1162000
2026-08-30,1009,816650
2026-08-31,516,450350
2026-09-01,151,128300
2026-09-02,186,149600
2026-09-03,216,181450
2026-09-04,475,395600
2026-09-05,898,699200
2026-09-06,453,428850
2026-09-07,463,372000
2026-09-08,289,225100
2026-09-09,0,0
2026-09-10,351,297500
2026-09-11,474,436300
2026-09-12,915,757300
2026-09-13,556,458700
2026-09-14,307,240300
2026-09-15,113,84700
2026-09-16,108,85450
2026-09-17,161,122250
2026-09-18,316,236750
2026-09-19,1288,1010150
2026-09-20,3130,2310650
2026-09-21,3270,2331800
2026-09-22,1965,1488500
2026-09-23,814,711900
2026-09-24,0,0
2026-09-25,408,333100
2026-09-26,352,294300
2026-09-27,309,274200
2026-09-28,205,163550
2026-09-29,88,76450
2026-09-30,63,49600
2026-10-01,33,28200
2026-10-02,193,162400
2026-10-03,162,131350
2026-10-04,192,166400
2026-10-05,106,82800
2026-10-06,24,14800
2026-10-07,20,17200
