date_visit,n_people,amount_fee
2025-04-07,999,692500
2025-04-08,533,385900
2025-04-09,0,0
2025-04-10,452,342700
2025-04-11,647,466800
2025-04-12,1911,1321200
2025-04-13,1194,880200
2025-04-14,403,277700
2025-04-15,256,210900
2025-04-16,245,219100
2025-04-17,191,152600
2025-04-18,594,479700
2025-04-19,1758,1284500
2025-04-20,1401,1077600
2025-04-21,523,428650
2025-04-22,309,248850
2025-04-23,0,0
2025-04-24,349,246250
2025-04-25,466,374900
2025-04-26,1679,1198750
2025-04-27,1834,1278300
2025-04-28,1828,1289600
2025-04-29,1045,813250
2025-04-30,862,655550
2025-05-01,912,664550
2025-05-02,1248,896700
2025-05-03,3113,2088550
2025-05-04,5173,3350650
2025-05-05,2743,1859550
2025-05-06,857,712150
2025-05-07,130,115500
2025-05-08,142,85550
2025-05-09,209,171450
2025-05-10,937,696700
2025-05-11,649,505750
2025-05-12,178,117350
2025-05-13,152,106900
2025-05-14,0,0
2025-05-15,153,105050
2025-05-16,291,218350
2025-05-17,880,677700
2025-05-18,543,424050
2025-05-19,350,282100
2025-05-20,98,70150
2025-05-21,80,70300
2025-05-22,106,91400
2025-05-23,237,179100
2025-05-24,572,503800
2025-05-25,480,352900
2025-05-26,109,92350
2025-05-27,38,27600
2025-05-28,0,0
2025-05-29,63,59300
2025-05-30,56,47350
2025-05-31,115,110500
2025-06-01,165,146250
2025-06-02,70,72850
2025-06-03,10,5500
2025-06-04,36,17400
2025-06-05,7,3500
2025-06-06,0,0
