date_visit,n_people,amount_fee
2026-06-26,1126,925750
2026-06-27,1671,1360550
2026-06-28,1452,1193900
2026-06-29,655,603900
2026-06-30,192,177500
2026-07-01,194,167800
2026-07-02,283,262300
2026-07-03,548,504150
2026-07-04,929,806250
2026-07-05,749,649150
2026-07-06,414,375550
2026-07-07,299,262300
2026-07-08,0,0
2026-07-09,335,279000
2026-07-10,1215,961700
2026-07-11,1804,1373450
2026-07-12,1225,1042650
2026-07-13,639,540900
2026-07-14,384,310850
2026-07-15,362,292500
2026-07-16,435,336450
2026-07-17,761,603400
2026-07-18,2181,1678000
2026-07-19,2911,2203250
2026-07-20,1683,1281900
2026-07-21,1517,1127200
2026-07-22,958,785000
2026-07-23,1061,821900
2026-07-24,1424,1053650
2026-07-25,1422,1099850
2026-07-26,1712,1271500
2026-07-27,1653,1176900
2026-07-28,1326,1020500
2026-07-29,1248,968850
2026-07-30,1292,951800
2026-07-31,1543,1169350
2026-08-01,1208,965500
2026-08-02,1084,883200
2026-08-03,1166,942000
2026-08-04,928,748500
2026-08-05,680,584350
2026-08-06,982,793750
2026-08-07,1352,1053950
2026-08-08,1589,1267050
2026-08-09,1966,1473450
2026-08-10,2284,1667450
2026-08-11,1590,1236800
2026-08-12,1836,1386100
2026-08-13,1713,1285550
2026-08-14,1502,1139200
2026-08-15,995,813800
2026-08-16,586,490350
2026-08-17,816,669250
2026-08-18,778,632450
2026-08-19,551,464900
2026-08-20,541,445900
2026-08-21,658,553800
2026-08-22,636,533950
2026-08-23,414,414400
2026-08-24,360,325800
2026-08-25,0,0
