date_visit,n_people,amount_fee
2024-07-25,2799,1787750
2024-07-26,4475,3026250
2024-07-27,4646,3286100
2024-07-28,4186,2908400
2024-07-29,4243,2823150
2024-07-30,3037,2067300
2024-07-31,2793,1855900
2024-08-01,2885,1935950
2024-08-02,3232,2264400
2024-08-03,3654,2601350
2024-08-04,2849,2022850
2024-08-05,3246,2320850
2024-08-06,2702,1881450
2024-08-07,2846,2022050
2024-08-08,2895,1986500
2024-08-09,3392,2309400
2024-08-10,3858,2781750
2024-08-11,5122,3680750
2024-08-12,5440,3908500
2024-08-13,4933,3521850
2024-08-14,4144,2920600
2024-08-15,3221,2323250
2024-08-16,3005,2165900
2024-08-17,2122,1611400
2024-08-18,1844,1384550
2024-08-19,2029,1467350
2024-08-20,1689,1174550
2024-08-21,1457,1077550
2024-08-22,1176,869550
2024-08-23,1443,1070300
2024-08-24,1440,1063350
2024-08-25,1359,962850
2024-08-26,1350,950550
2024-08-27,894,657550
2024-08-28,702,554500
2024-08-29,671,555500
2024-08-30,799,626950
2024-08-31,757,671550
2024-09-01,622,535900
2024-09-02,210,158600
2024-09-03,77,59400
2024-09-04,93,64300
2024-09-05,120,91100
2024-09-06,272,196450
2024-09-07,641,563950
2024-09-08,495,442550
2024-09-09,181,139500
2024-09-10,104,79600
2024-09-11,0,0
2024-09-12,229,178250
2024-09-13,341,245450
2024-09-14,865,712550
2024-09-15,1024,821500
2024-09-16,594,489050
2024-09-17,99,80300
2024-09-18,34,26000
2024-09-19,64,53400
2024-09-20,141,102700
2024-09-21,552,499450
2024-09-22,858,696750
2024-09-23,0,0
