date_visit,n_people,amount_fee
2025-08-08,0,0
2025-08-09,8101,5576350
2025-08-10,11376,8143500
2025-08-11,9050,6465800
2025-08-12,9169,6505900
2025-08-13,7089,5081250
2025-08-14,6799,4832000
2025-08-15,5859,4225650
2025-08-16,3735,2775150
2025-08-17,2474,1855900
2025-08-18,2899,2077650
2025-08-19,2240,1637700
2025-08-20,1977,1425750
2025-08-21,1881,1339000
2025-08-22,2087,1503150
2025-08-23,2166,1605250
2025-08-24,1930,1442200
2025-08-25,1834,1322550
2025-08-26,1226,908200
2025-08-27,1033,816950
2025-08-28,994,771250
2025-08-29,962,769050
2025-08-30,903,754850
2025-08-31,891,704300
2025-09-01,239,213000
2025-09-02,120,89900
2025-09-03,223,198050
2025-09-04,176,137300
2025-09-05,378,314900
2025-09-06,539,504750
2025-09-07,483,384000
2025-09-08,286,239500
2025-09-09,161,129300
2025-09-10,0,0
2025-09-11,214,178950
2025-09-12,316,290850
2025-09-13,980,821500
2025-09-14,1331,1045700
2025-09-15,639,543650
2025-09-16,108,67150
2025-09-17,100,84000
2025-09-18,158,138600
2025-09-19,200,142800
2025-09-20,466,384100
2025-09-21,762,671250
2025-09-22,629,540150
2025-09-23,174,156350
2025-09-24,0,0
2025-09-25,202,150750
2025-09-26,176,133450
2025-09-27,335,294600
2025-09-28,225,180450
2025-09-29,142,130250
2025-09-30,46,39500
2025-10-01,39,23050
2025-10-02,101,86500
2025-10-03,118,95700
2025-10-04,230,195400
2025-10-05,150,109050
2025-10-06,44,41150
2025-10-07,30,16400
