date_visit,n_people,amount_fee
2024-10-09,0,0
2024-10-10,1333,992700
2024-10-11,1734,1292850
2024-10-12,4745,3450050
2024-10-13,6441,4614450
2024-10-14,2842,2084550
2024-10-15,1379,1009650
2024-10-16,853,660450
2024-10-17,737,563400
2024-10-18,1086,866500
2024-10-19,1876,1435350
2024-10-20,1616,1296650
2024-10-21,961,730950
2024-10-22,708,572500
2024-10-23,0,0
2024-10-24,743,548550
2024-10-25,1163,877950
2024-10-26,1597,1274650
2024-10-27,1290,1000300
2024-10-28,872,684550
2024-10-29,648,503900
2024-10-30,383,261150
2024-10-31,433,326500
2024-11-01,727,600650
2024-11-02,2124,1593050
2024-11-03,3255,2301100
2024-11-04,1381,1070550
2024-11-05,208,215300
2024-11-06,96,65000
2024-11-07,90,88400
2024-11-08,223,227900
2024-11-09,404,412900
2024-11-10,424,383400
2024-11-11,204,212700
2024-11-12,164,125400
2024-11-13,0,0
2024-11-14,134,90400
2024-11-15,298,295900
2024-11-16,514,430800
2024-11-17,354,353600
2024-11-18,179,181100
2024-11-19,91,69700
2024-11-20,38,24700
2024-11-21,122,97300
2024-11-22,244,250100
2024-11-23,387,395200
2024-11-24,322,326100
2024-11-25,101,93100
2024-11-26,36,35400
2024-11-27,0,0
2024-11-28,28,19800
2024-11-29,68,56000
2024-11-30,214,236600
2024-12-01,112,138600
2024-12-02,7,7900
2024-12-03,17,16900
2024-12-04,7,6000
2024-12-05,0,0
2024-12-06,36,41500
2024-12-07,48,54700
2024-12-08,0,0
