date_visit,n_people,amount_fee
2025-09-13,0,0
2025-09-14,10204,7237700
2025-09-15,3316,2500600
2025-09-16,1151,929450
2025-09-17,746,616200
2025-09-18,692,554900
2025-09-19,1029,821400
2025-09-20,2506,1872850
2025-09-21,2473,1846300
2025-09-22,2421,1821150
2025-09-23,1420,1111100
2025-09-24,0,0
2025-09-25,772,568000
2025-09-26,787,622100
2025-09-27,1526,1189750
2025-09-28,1128,909850
2025-09-29,613,486500
2025-09-30,337,281300
2025-10-01,261,206050
2025-10-02,304,255500
2025-10-03,525,409250
2025-10-04,1170,963750
2025-10-05,926,743900
2025-10-06,435,362400
2025-10-07,366,256250
2025-10-08,0,0
2025-10-09,351,293650
2025-10-10,597,476250
2025-10-11,1679,1277850
2025-10-12,2353,1769250
2025-10-13,1037,878250
2025-10-14,527,438700
2025-10-15,223,181250
2025-10-16,243,176650
2025-10-17,457,343350
2025-10-18,812,673200
2025-10-19,606,494800
2025-10-20,396,297850
2025-10-21,319,202000
2025-10-22,0,0
2025-10-23,268,179350
2025-10-24,440,395000
2025-10-25,808,723950
2025-10-26,611,540000
2025-10-27,310,251450
2025-10-28,160,115550
2025-10-29,210,161350
2025-10-30,175,124500
2025-10-31,387,288000
2025-11-01,988,836000
2025-11-02,1368,1056300
2025-11-03,762,688850
2025-11-04,59,50000
2025-11-05,15,10400
2025-11-06,23,16900
2025-11-07,23,16900
2025-11-08,164,173700
2025-11-09,87,87500
2025-11-10,68,49800
2025-11-11,19,23700
2025-11-12,0,0
