date_visit,n_people,amount_fee
2023-11-13,0,0
2023-11-14,440,380700
2023-11-15,411,345000
2023-11-16,393,355400
2023-11-17,667,545500
2023-11-18,1566,1200900
2023-11-19,1150,907000
2023-11-20,618,506700
2023-11-21,379,361100
2023-11-22,0,0
2023-11-23,1163,917400
2023-11-24,2101,1491900
2023-11-25,1264,981500
2023-11-26,721,602800
2023-11-27,328,300100
2023-11-28,146,118600
2023-11-29,66,64300
2023-11-30,83,68300
2023-12-01,122,105700
2023-12-02,366,371500
2023-12-03,339,339900
2023-12-04,112,96900
2023-12-05,46,27500
2023-12-06,15,14500
2023-12-07,21,11000
2023-12-08,92,80700
2023-12-09,292,320600
2023-12-10,219,237900
2023-12-11,47,51400
2023-12-12,30,32700
2023-12-13,0,0
2023-12-14,21,30900
2023-12-15,77,75400
2023-12-16,195,206300
2023-12-17,173,201200
2023-12-18,25,17000
2023-12-19,13,11400
2023-12-20,13,19600
2023-12-21,7,8800
2023-12-22,26,23500
2023-12-23,87,105300
2023-12-24,63,61300
2023-12-25,116,130900
2023-12-26,94,101400
2023-12-27,0,0
2023-12-28,172,188300
2023-12-29,271,303300
2023-12-30,456,421700
2023-12-31,0,0
2024-01-01,0,0
2024-01-02,218,196000
2024-01-03,107,135100
2024-01-04,74,73600
2024-01-05,58,49300
2024-01-06,67,81700
2024-01-07,39,31600
2024-01-08,11,10600
2024-01-09,14,11900
2024-01-10,0,0
2024-01-11,0,0
