date_visit,n_people,amount_fee
2025-12-24,0,0
2025-12-25,580,506600
2025-12-26,576,464600
2025-12-27,918,801900
2025-12-28,1445,1154400
2025-12-29,1959,1558500
2025-12-30,1721,1394300
2025-12-31,0,0
2026-01-01,0,0
2026-01-02,870,759100
2026-01-03,503,447900
2026-01-04,231,270000
2026-01-05,182,201600
2026-01-06,105,118800
2026-01-07,28,28800
2026-01-08,39,30300
2026-01-09,52,62200
2026-01-10,154,164200
2026-01-11,297,307500
2026-01-12,130,119100
2026-01-13,35,29400
2026-01-14,0,0
2026-01-15,31,28400
2026-01-16,31,31000
2026-01-17,101,105000
2026-01-18,100,89400
2026-01-19,40,45500
2026-01-20,37,31800
2026-01-21,15,14600
2026-01-22,16,9800
2026-01-23,32,24400
2026-01-24,51,44400
2026-01-25,86,96700
2026-01-26,0,0
2026-01-27,0,0
2026-01-28,0,0
2026-01-29,0,0
2026-01-30,13,11900
2026-01-31,29,35100
2026-02-01,41,31400
2026-02-02,23,16200
2026-02-03,9,11600
2026-02-04,11,14500
2026-02-05,0,0
2026-02-06,13,11600
2026-02-07,28,29000
2026-02-08,34,47300
2026-02-09,29,17700
2026-02-10,6,6000
2026-02-11,11,8400
2026-02-12,0,0
2026-02-13,18,11500
2026-02-14,10,6600
2026-02-15,9,4500
2026-02-16,10,10400
2026-02-17,3,1000
2026-02-18,0,0
2026-02-19,2,2000
2026-02-20,7,9700
2026-02-21,26,38900
2026-02-22,22,26800
