date_visit,n_people,amount_fee
2023-10-02,0,0
2023-10-03,331,258900
2023-10-04,310,259300
2023-10-05,357,326600
2023-10-06,694,549900
2023-10-07,2001,1542000
2023-10-08,3172,2382600
2023-10-09,1316,1041950
2023-10-10,658,496600
2023-10-11,0,0
2023-10-12,321,247500
2023-10-13,537,431650
2023-10-14,1160,944100
2023-10-15,1031,844750
2023-10-16,473,414450
2023-10-17,268,224950
2023-10-18,249,239650
2023-10-19,270,229150
2023-10-20,435,355700
2023-10-21,921,779600
2023-10-22,863,732900
2023-10-23,344,304500
2023-10-24,233,175900
2023-10-25,0,0
2023-10-26,245,182700
2023-10-27,412,321000
2023-10-28,925,773700
2023-10-29,771,657600
2023-10-30,314,303600
2023-10-31,150,124000
2023-11-01,168,155200
2023-11-02,320,296050
2023-11-03,1095,886950
2023-11-04,1232,982600
2023-11-05,650,602000
2023-11-06,162,132400
2023-11-07,81,43400
2023-11-08,0,0
2023-11-09,77,46000
2023-11-10,174,174200
2023-11-11,383,350300
2023-11-12,229,213000
2023-11-13,217,198400
2023-11-14,76,51800
2023-11-15,58,62600
2023-11-16,53,38300
2023-11-17,92,85200
2023-11-18,371,332300
2023-11-19,265,293100
2023-11-20,81,84000
2023-11-21,45,34500
2023-11-22,0,0
2023-11-23,240,260200
2023-11-24,457,387300
2023-11-25,279,285800
2023-11-26,128,153300
2023-11-27,55,54100
2023-11-28,8,7300
2023-11-29,0,0
2023-11-30,2,2000
