date_visit,n_people,amount_fee
2026-07-30,0,0
2026-07-31,5199,3475950
2026-08-01,5054,3602950
2026-08-02,4269,3075400
2026-08-03,4172,2955900
2026-08-04,3296,2362850
2026-08-05,2644,1900150
2026-08-06,3174,2325300
2026-08-07,3936,2781450
2026-08-08,4444,3257950
2026-08-09,5845,4220000
2026-08-10,6828,4878250
2026-08-11,5212,3725500
2026-08-12,5606,3979450
2026-08-13,5148,3658700
2026-08-14,4412,3172950
2026-08-15,3085,2249800
2026-08-16,1980,1500700
2026-08-17,2605,1883850
2026-08-18,2047,1489950
2026-08-19,1769,1294250
2026-08-20,1726,1237800
2026-08-21,2214,1622300
2026-08-22,1900,1427950
2026-08-23,1663,1278800
2026-08-24,1828,1328950
2026-08-25,1103,854100
2026-08-26,1034,806600
2026-08-27,939,744000
2026-08-28,1074,811750
2026-08-29,1129,892850
2026-08-30,667,566950
2026-08-31,358,330550
2026-09-01,62,58400
2026-09-02,76,65200
2026-09-03,140,106000
2026-09-04,296,246200
2026-09-05,685,536150
2026-09-06,337,336350
2026-09-07,294,241000
2026-09-08,201,154400
2026-09-09,0,0
2026-09-10,242,197400
2026-09-11,322,300000
2026-09-12,629,544400
2026-09-13,370,298200
2026-09-14,193,157150
2026-09-15,77,52500
2026-09-16,65,49400
2026-09-17,102,70850
2026-09-18,223,160950
2026-09-19,1032,848250
2026-09-20,2460,1847750
2026-09-21,2649,1891600
2026-09-22,1543,1191200
2026-09-23,614,558450
2026-09-24,0,0
2026-09-25,244,215650
2026-09-26,114,123400
2026-09-27,184,162700
2026-09-28,65,58450
