date_visit,n_people,amount_fee
2023-10-05,0,0
2023-10-06,748,564900
2023-10-07,2350,1815800
2023-10-08,3924,2909400
2023-10-09,1639,1272350
2023-10-10,759,565250
2023-10-11,0,0
2023-10-12,364,280200
2023-10-13,581,456950
2023-10-14,1273,1021900
2023-10-15,1128,905150
2023-10-16,517,448850
2023-10-17,290,260200
2023-10-18,301,277950
2023-10-19,309,263000
2023-10-20,503,408450
2023-10-21,1057,884700
2023-10-22,928,787250
2023-10-23,409,359450
2023-10-24,265,196400
2023-10-25,0,0
2023-10-26,238,180700
2023-10-27,442,348100
2023-10-28,960,793200
2023-10-29,825,698100
2023-10-30,367,318150
2023-10-31,172,144100
2023-11-01,168,157900
2023-11-02,360,323450
2023-11-03,1201,964450
2023-11-04,1333,1055850
2023-11-05,705,634700
2023-11-06,190,152400
2023-11-07,98,59100
2023-11-08,0,0
2023-11-09,89,47500
2023-11-10,202,190600
2023-11-11,398,364800
2023-11-12,327,316200
2023-11-13,253,235600
2023-11-14,77,54300
2023-11-15,48,49700
2023-11-16,55,38300
2023-11-17,104,98900
2023-11-18,411,360200
2023-11-19,293,314900
2023-11-20,115,121100
2023-11-21,55,54300
2023-11-22,0,0
2023-11-23,253,275200
2023-11-24,498,418100
2023-11-25,283,293800
2023-11-26,165,191200
2023-11-27,64,70500
2023-11-28,22,13300
2023-11-29,7,11500
2023-11-30,2,2000
2023-12-01,8,9900
2023-12-02,59,74300
2023-12-03,31,35300
