date_visit,n_people,amount_fee
2026-06-19,0,0
2026-06-20,2279,1881200
2026-06-21,1529,1247400
2026-06-22,818,673300
2026-06-23,400,335650
2026-06-24,0,0
2026-06-25,397,352600
2026-06-26,647,594050
2026-06-27,1097,977850
2026-06-28,1093,922050
2026-06-29,452,417550
2026-06-30,147,134950
2026-07-01,150,127100
2026-07-02,206,206450
2026-07-03,430,383350
2026-07-04,711,644050
2026-07-05,569,502650
2026-07-06,280,253450
2026-07-07,253,220250
2026-07-08,0,0
2026-07-09,271,227450
2026-07-10,863,696250
2026-07-11,1415,1105400
2026-07-12,939,826600
2026-07-13,539,445700
2026-07-14,331,272450
2026-07-15,276,220600
2026-07-16,317,250650
2026-07-17,623,492000
2026-07-18,1792,1391600
2026-07-19,2472,1883150
2026-07-20,1433,1114050
2026-07-21,1213,923600
2026-07-22,747,639150
2026-07-23,875,697400
2026-07-24,1249,933650
2026-07-25,1215,944450
2026-07-26,1438,1084450
2026-07-27,1450,1048900
2026-07-28,1176,920850
2026-07-29,1016,801200
2026-07-30,1055,780700
2026-07-31,1331,1016600
2026-08-01,963,794900
2026-08-02,978,796200
2026-08-03,964,795300
2026-08-04,737,621650
2026-08-05,535,479200
2026-08-06,765,634850
2026-08-07,1140,917250
2026-08-08,1294,1041450
2026-08-09,1689,1284550
2026-08-10,1896,1395150
2026-08-11,1290,1029100
2026-08-12,1564,1195800
2026-08-13,1512,1140450
2026-08-14,1068,834450
2026-08-15,753,633900
2026-08-16,434,376550
2026-08-17,510,443950
2026-08-18,445,401400
