date_visit,n_people,amount_fee
2023-10-30,0,0
2023-10-31,392,338400
2023-11-01,455,393450
2023-11-02,847,652600
2023-11-03,2860,2127350
2023-11-04,3153,2335150
2023-11-05,1303,1059600
2023-11-06,460,372400
2023-11-07,306,229100
2023-11-08,0,0
2023-11-09,221,152400
2023-11-10,553,467300
2023-11-11,1107,889200
2023-11-12,815,689300
2023-11-13,593,494300
2023-11-14,210,188800
2023-11-15,218,195000
2023-11-16,179,162700
2023-11-17,364,328100
2023-11-18,880,697200
2023-11-19,565,508200
2023-11-20,323,283800
2023-11-21,212,192000
2023-11-22,0,0
2023-11-23,592,512800
2023-11-24,1241,907200
2023-11-25,714,594000
2023-11-26,419,388800
2023-11-27,211,215000
2023-11-28,65,49100
2023-11-29,25,27200
2023-11-30,25,19700
2023-12-01,49,49100
2023-12-02,233,269700
2023-12-03,193,201600
2023-12-04,55,46700
2023-12-05,17,12500
2023-12-06,5,6400
2023-12-07,11,5000
2023-12-08,45,41700
2023-12-09,165,209700
2023-12-10,114,128500
2023-12-11,12,11900
2023-12-12,12,15800
2023-12-13,0,0
2023-12-14,7,11900
2023-12-15,38,40400
2023-12-16,110,119900
2023-12-17,102,127300
2023-12-18,11,5500
2023-12-19,8,7400
2023-12-20,9,13000
2023-12-21,6,6600
2023-12-22,9,14400
2023-12-23,53,76300
2023-12-24,41,34100
2023-12-25,48,64700
2023-12-26,45,47700
2023-12-27,0,0
2023-12-28,68,82000
