date_visit,n_people,amount_fee
2025-04-18,0,0
2025-04-19,3961,2534050
2025-04-20,2946,2047950
2025-04-21,932,697750
2025-04-22,493,393650
2025-04-23,0,0
2025-04-24,510,365950
2025-04-25,734,607650
2025-04-26,2547,1739750
2025-04-27,2791,1932400
2025-04-28,2828,1920450
2025-04-29,1676,1215350
2025-04-30,1469,1033600
2025-05-01,1389,958750
2025-05-02,1688,1189500
2025-05-03,4979,3216400
2025-05-04,8009,5130150
2025-05-05,4316,2820550
2025-05-06,1242,947250
2025-05-07,298,235650
2025-05-08,243,158150
2025-05-09,289,213550
2025-05-10,1231,878000
2025-05-11,931,713950
2025-05-12,316,223700
2025-05-13,263,192600
2025-05-14,0,0
2025-05-15,202,144250
2025-05-16,394,298300
2025-05-17,1294,954350
2025-05-18,812,644700
2025-05-19,481,371650
2025-05-20,166,101950
2025-05-21,149,119200
2025-05-22,150,120400
2025-05-23,351,282850
2025-05-24,864,709650
2025-05-25,735,548650
2025-05-26,198,161850
2025-05-27,64,43900
2025-05-28,0,0
2025-05-29,104,92300
2025-05-30,111,95800
2025-05-31,263,262500
2025-06-01,282,262650
2025-06-02,100,105000
2025-06-03,23,16050
2025-06-04,46,29800
2025-06-05,24,17600
2025-06-06,86,66750
2025-06-07,174,159750
2025-06-08,122,112600
2025-06-09,45,38600
2025-06-10,21,18200
2025-06-11,0,0
2025-06-12,22,17700
2025-06-13,49,39850
2025-06-14,110,101250
2025-06-15,78,86000
2025-06-16,43,35700
2025-06-17,10,11200
