date_visit,n_people,amount_fee
2026-01-31,0,0
2026-02-01,445,367000
2026-02-02,150,153800
2026-02-03,81,89600
2026-02-04,63,71600
2026-02-05,48,50000
2026-02-06,121,126100
2026-02-07,256,260800
2026-02-08,200,232100
2026-02-09,155,152700
2026-02-10,96,85500
2026-02-11,181,185200
2026-02-12,0,0
2026-02-13,121,107200
2026-02-14,183,161200
2026-02-15,156,176000
2026-02-16,75,88700
2026-02-17,46,45700
2026-02-18,65,38500
2026-02-19,73,65700
2026-02-20,92,96400
2026-02-21,322,345000
2026-02-22,511,478700
2026-02-23,198,221900
2026-02-24,73,72400
2026-02-25,0,0
2026-02-26,59,42200
2026-02-27,63,58900
2026-02-28,176,169700
2026-03-01,56,35200
2026-03-02,32,30400
2026-03-03,14,15300
2026-03-04,21,22500
2026-03-05,49,51800
2026-03-06,56,55600
2026-03-07,93,91400
2026-03-08,146,112900
2026-03-09,45,51300
2026-03-10,44,44800
2026-03-11,0,0
2026-03-12,40,42000
2026-03-13,61,59800
2026-03-14,196,189900
2026-03-15,128,116100
2026-03-16,51,48300
2026-03-17,45,40700
2026-03-18,52,27700
2026-03-19,111,101300
2026-03-20,327,275700
2026-03-21,448,385300
2026-03-22,197,227000
2026-03-23,66,79500
2026-03-24,90,94000
2026-03-25,56,65800
2026-03-26,149,155100
2026-03-27,222,208800
2026-03-28,259,257600
2026-03-29,171,180900
2026-03-30,123,143500
2026-03-31,81,74400
2026-04-01,6,9900
