date_visit,n_people,amount_fee
2025-04-02,2375,1392200
2025-04-03,1883,1095600
2025-04-04,2131,1305600
2025-04-05,2358,1547300
2025-04-06,1536,1035100
2025-04-07,559,425400
2025-04-08,348,243800
2025-04-09,0,0
2025-04-10,317,236000
2025-04-11,506,366100
2025-04-12,1413,994900
2025-04-13,896,687600
2025-04-14,340,242900
2025-04-15,219,180000
2025-04-16,175,157100
2025-04-17,154,128700
2025-04-18,491,401900
2025-04-19,1454,1076550
2025-04-20,1068,862300
2025-04-21,464,381850
2025-04-22,252,197650
2025-04-23,0,0
2025-04-24,311,217950
2025-04-25,391,310500
2025-04-26,1441,1036950
2025-04-27,1539,1100250
2025-04-28,1498,1086650
2025-04-29,874,699300
2025-04-30,742,582450
2025-05-01,782,583100
2025-05-02,1000,753600
2025-05-03,2538,1734000
2025-05-04,4245,2773400
2025-05-05,2202,1526900
2025-05-06,728,627150
2025-05-07,103,89200
2025-05-08,101,66650
2025-05-09,157,134450
2025-05-10,745,559100
2025-05-11,582,444400
2025-05-12,142,89950
2025-05-13,129,87200
2025-05-14,0,0
2025-05-15,127,85450
2025-05-16,234,180150
2025-05-17,713,575100
2025-05-18,424,322550
2025-05-19,253,200200
2025-05-20,72,55650
2025-05-21,70,59500
2025-05-22,78,71600
2025-05-23,194,137250
2025-05-24,469,409250
2025-05-25,299,229800
2025-05-26,90,72200
2025-05-27,30,18800
2025-05-28,0,0
2025-05-29,43,42200
2025-05-30,21,19750
2025-05-31,70,75250
2025-06-01,0,0
