date_visit,n_people,amount_fee
2024-12-10,0,0
2024-12-11,0,0
2024-12-12,282,247000
2024-12-13,337,323800
2024-12-14,693,612000
2024-12-15,560,484000
2024-12-16,128,122900
2024-12-17,91,77900
2024-12-18,57,54300
2024-12-19,93,73000
2024-12-20,137,115500
2024-12-21,327,331600
2024-12-22,299,308000
2024-12-23,72,67800
2024-12-24,124,133300
2024-12-25,0,0
2024-12-26,369,327600
2024-12-27,493,400100
2024-12-28,650,581000
2024-12-29,1055,861500
2024-12-30,1179,973700
2024-12-31,0,0
2025-01-01,0,0
2025-01-02,749,657200
2025-01-03,511,479200
2025-01-04,335,330000
2025-01-05,200,226800
2025-01-06,54,61500
2025-01-07,49,57900
2025-01-08,0,0
2025-01-09,27,33200
2025-01-10,21,19600
2025-01-11,150,150100
2025-01-12,187,212900
2025-01-13,83,113000
2025-01-14,11,10600
2025-01-15,14,11600
2025-01-16,9,6000
2025-01-17,54,24100
2025-01-18,57,60300
2025-01-19,74,60400
2025-01-20,0,0
2025-01-21,0,0
2025-01-22,0,0
2025-01-23,0,0
2025-01-24,0,0
2025-01-25,73,73300
2025-01-26,47,33400
2025-01-27,5,3000
2025-01-28,9,6500
2025-01-29,13,14400
2025-01-30,11,7000
2025-01-31,10,12800
2025-02-01,22,17000
2025-02-02,18,18300
2025-02-03,4,2300
2025-02-04,0,0
2025-02-05,9,8600
2025-02-06,16,22800
2025-02-07,6,3000
2025-02-08,11,16000
