date_visit,n_people,amount_fee
2025-04-28,0,0
2025-04-29,4629,3023450
2025-04-30,2755,1899450
2025-05-01,2254,1536650
2025-05-02,2985,2005150
2025-05-03,9892,6228250
2025-05-04,13435,8523200
2025-05-05,7825,4947900
2025-05-06,2013,1436750
2025-05-07,492,373100
2025-05-08,356,243400
2025-05-09,531,385400
2025-05-10,1685,1165450
2025-05-11,1279,931900
2025-05-12,499,372850
2025-05-13,325,245250
2025-05-14,0,0
2025-05-15,298,205050
2025-05-16,550,415900
2025-05-17,1659,1186850
2025-05-18,1152,885700
2025-05-19,623,480300
2025-05-20,264,175200
2025-05-21,204,161900
2025-05-22,226,179200
2025-05-23,516,412900
2025-05-24,1164,902000
2025-05-25,970,747400
2025-05-26,282,227250
2025-05-27,102,74900
2025-05-28,0,0
2025-05-29,139,117050
2025-05-30,160,140000
2025-05-31,398,395750
2025-06-01,347,328100
2025-06-02,164,169600
2025-06-03,54,45250
2025-06-04,68,48050
2025-06-05,33,22600
2025-06-06,126,106400
2025-06-07,246,229050
2025-06-08,219,205600
2025-06-09,81,68550
2025-06-10,34,31250
2025-06-11,0,0
2025-06-12,39,33200
2025-06-13,86,75600
2025-06-14,189,185100
2025-06-15,171,171800
2025-06-16,84,71800
2025-06-17,32,30950
2025-06-18,36,37600
2025-06-19,22,17700
2025-06-20,37,24250
2025-06-21,94,80700
2025-06-22,90,87150
2025-06-23,47,43700
2025-06-24,2,1000
2025-06-25,0,0
2025-06-26,21,23100
2025-06-27,22,16000
