date_visit,n_people,amount_fee
2026-09-25,0,0
2026-09-26,4487,3338800
2026-09-27,2940,2275650
2026-09-28,1886,1447500
2026-09-29,887,680250
2026-09-30,670,487000
2026-10-01,585,471650
2026-10-02,1402,1082550
2026-10-03,2017,1588850
2026-10-04,1672,1348900
2026-10-05,1057,837400
2026-10-06,545,434150
2026-10-07,496,354400
2026-10-08,596,519400
2026-10-09,1174,966250
2026-10-10,2458,1940850
2026-10-11,3256,2468250
2026-10-12,1686,1336100
2026-10-13,1062,859550
2026-10-14,0,0
2026-10-15,598,482400
2026-10-16,989,748750
2026-10-17,1498,1226950
2026-10-18,1365,1070050
2026-10-19,884,688950
2026-10-20,474,391250
2026-10-21,307,244050
2026-10-22,464,354450
2026-10-23,880,733800
2026-10-24,1463,1178050
2026-10-25,980,793150
2026-10-26,646,475750
2026-10-27,312,253500
2026-10-28,0,0
2026-10-29,433,325950
2026-10-30,677,541150
2026-10-31,1042,864900
2026-11-01,1158,950850
2026-11-02,1279,1008900
2026-11-03,471,416400
2026-11-04,104,110200
2026-11-05,69,60500
2026-11-06,165,165300
2026-11-07,231,241500
2026-11-08,209,209500
2026-11-09,144,134200
2026-11-10,102,106700
2026-11-11,0,0
2026-11-12,79,56500
2026-11-13,235,202400
2026-11-14,224,222800
2026-11-15,224,217700
2026-11-16,91,83800
2026-11-17,45,28800
2026-11-18,66,60600
2026-11-19,53,44200
2026-11-20,131,126500
2026-11-21,310,332500
2026-11-22,523,506500
2026-11-23,191,191500
2026-11-24,33,35700
