date_visit,n_people,amount_fee
2026-06-21,0,0
2026-06-22,1129,934800
2026-06-23,486,405600
2026-06-24,0,0
2026-06-25,455,408900
2026-06-26,761,674150
2026-06-27,1297,1125200
2026-06-28,1208,995650
2026-06-29,512,474100
2026-06-30,154,145750
2026-07-01,171,154700
2026-07-02,232,219700
2026-07-03,472,432150
2026-07-04,788,699700
2026-07-05,626,554650
2026-07-06,317,281850
2026-07-07,258,226550
2026-07-08,0,0
2026-07-09,287,234050
2026-07-10,1014,800200
2026-07-11,1623,1256950
2026-07-12,1052,910850
2026-07-13,570,474400
2026-07-14,349,283250
2026-07-15,297,235400
2026-07-16,364,283450
2026-07-17,661,517700
2026-07-18,1998,1548400
2026-07-19,2721,2068150
2026-07-20,1541,1185800
2026-07-21,1313,995900
2026-07-22,815,691750
2026-07-23,956,749100
2026-07-24,1329,986850
2026-07-25,1345,1039950
2026-07-26,1535,1153300
2026-07-27,1539,1100500
2026-07-28,1257,976000
2026-07-29,1103,868000
2026-07-30,1153,853950
2026-07-31,1456,1101850
2026-08-01,1082,883050
2026-08-02,992,813200
2026-08-03,1090,884250
2026-08-04,816,678050
2026-08-05,587,517200
2026-08-06,849,699650
2026-08-07,1280,1009350
2026-08-08,1443,1159100
2026-08-09,1823,1379250
2026-08-10,2105,1541250
2026-08-11,1449,1140300
2026-08-12,1695,1284950
2026-08-13,1643,1232550
2026-08-14,1307,1003450
2026-08-15,886,733900
2026-08-16,517,434450
2026-08-17,721,606450
2026-08-18,579,493800
2026-08-19,383,344750
2026-08-20,321,298750
