date_visit,n_people,amount_fee
2024-09-30,420,280800
2024-10-01,635,502450
2024-10-02,570,440900
2024-10-03,590,437300
2024-10-04,1307,1021200
2024-10-05,1890,1494000
2024-10-06,1674,1288150
2024-10-07,1043,814950
2024-10-08,492,390350
2024-10-09,0,0
2024-10-10,806,646250
2024-10-11,1053,830900
2024-10-12,2854,2169850
2024-10-13,4053,2951150
2024-10-14,1838,1390700
2024-10-15,914,716550
2024-10-16,646,499800
2024-10-17,498,376850
2024-10-18,781,642300
2024-10-19,1286,1017300
2024-10-20,1128,950500
2024-10-21,711,554850
2024-10-22,509,402100
2024-10-23,0,0
2024-10-24,507,377500
2024-10-25,823,635000
2024-10-26,1230,1017400
2024-10-27,1059,827050
2024-10-28,602,501450
2024-10-29,365,275500
2024-10-30,249,160250
2024-10-31,267,203750
2024-11-01,523,440850
2024-11-02,1573,1206200
2024-11-03,2404,1752200
2024-11-04,995,822400
2024-11-05,133,138300
2024-11-06,57,34800
2024-11-07,58,58700
2024-11-08,137,146100
2024-11-09,319,352900
2024-11-10,348,322100
2024-11-11,113,116700
2024-11-12,123,88000
2024-11-13,0,0
2024-11-14,93,69400
2024-11-15,207,216600
2024-11-16,386,341600
2024-11-17,260,277300
2024-11-18,94,82100
2024-11-19,47,37700
2024-11-20,18,13700
2024-11-21,73,58200
2024-11-22,151,164300
2024-11-23,297,326900
2024-11-24,222,223400
2024-11-25,37,40500
2024-11-26,11,10600
2024-11-27,0,0
2024-11-28,8,6800
2024-11-29,0,0
