date_visit,n_people,amount_fee
2023-12-11,39,21500
2023-12-12,216,187800
2023-12-13,0,0
2023-12-14,131,133100
2023-12-15,193,174200
2023-12-16,608,509000
2023-12-17,521,481000
2023-12-18,102,85700
2023-12-19,58,61500
2023-12-20,68,67500
2023-12-21,50,47600
2023-12-22,75,77100
2023-12-23,347,324500
2023-12-24,349,326300
2023-12-25,243,236800
2023-12-26,321,285600
2023-12-27,0,0
2023-12-28,495,410700
2023-12-29,742,637400
2023-12-30,1138,896100
2023-12-31,0,0
2024-01-01,0,0
2024-01-02,631,534800
2024-01-03,349,344000
2024-01-04,245,237600
2024-01-05,182,183600
2024-01-06,264,278600
2024-01-07,221,232800
2024-01-08,68,74100
2024-01-09,39,33000
2024-01-10,0,0
2024-01-11,27,19500
2024-01-12,14,16800
2024-01-13,29,36200
2024-01-14,57,49000
2024-01-15,4,6400
2024-01-16,5,3000
2024-01-17,13,13400
2024-01-18,2,1500
2024-01-19,8,8000
2024-01-20,44,34700
2024-01-21,37,30300
2024-01-22,11,12400
2024-01-23,9,6000
2024-01-24,0,0
2024-01-25,17,19900
2024-01-26,5,2500
2024-01-27,47,49300
2024-01-28,37,51800
2024-01-29,23,28700
2024-01-30,2,3300
2024-01-31,6,4000
2024-02-01,2,2000
2024-02-02,19,20100
2024-02-03,8,2500
2024-02-04,6,7500
2024-02-05,3,5500
2024-02-06,0,0
2024-02-07,2,2000
2024-02-08,0,0
2024-02-09,0,0
