date_visit,n_people,amount_fee
2024-05-17,744,582150
2024-05-18,1541,1227800
2024-05-19,1361,1078300
2024-05-20,657,563150
2024-05-21,361,297950
2024-05-22,0,0
2024-05-23,305,222100
2024-05-24,591,496250
2024-05-25,1056,850350
2024-05-26,953,820250
2024-05-27,543,455850
2024-05-28,234,165600
2024-05-29,161,115900
2024-05-30,203,171300
2024-05-31,280,255850
2024-06-01,934,817250
2024-06-02,677,613350
2024-06-03,201,182050
2024-06-04,102,76100
2024-06-05,108,78500
2024-06-06,99,94200
2024-06-07,216,176600
2024-06-08,575,522650
2024-06-09,580,501000
2024-06-10,247,216850
2024-06-11,75,61200
2024-06-12,0,0
2024-06-13,76,62900
2024-06-14,209,180150
2024-06-15,510,449200
2024-06-16,370,301050
2024-06-17,155,115300
2024-06-18,50,47600
2024-06-19,45,47750
2024-06-20,64,51550
2024-06-21,122,88650
2024-06-22,483,438700
2024-06-23,257,234900
2024-06-24,118,82300
2024-06-25,42,29200
2024-06-26,0,0
2024-06-27,76,65150
2024-06-28,130,112950
2024-06-29,327,284550
2024-06-30,228,163400
2024-07-01,63,56600
2024-07-02,16,6900
2024-07-03,21,21150
2024-07-04,35,31250
2024-07-05,81,59600
2024-07-06,203,171800
2024-07-07,161,141100
2024-07-08,38,36750
2024-07-09,40,30000
2024-07-10,0,0
2024-07-11,29,26900
2024-07-12,153,110250
2024-07-13,438,391050
2024-07-14,786,644900
2024-07-15,0,0
2024-07-16,0,0
