date_visit,n_people,amount_fee
2024-09-17,0,0
2024-09-18,1303,1005800
2024-09-19,1013,758700
2024-09-20,1321,1034950
2024-09-21,4185,3017550
2024-09-22,6116,4190150
2024-09-23,2144,1650850
2024-09-24,1189,962800
2024-09-25,0,0
2024-09-26,823,658750
2024-09-27,996,738300
2024-09-28,1651,1284350
2024-09-29,1545,1163900
2024-09-30,747,583350
2024-10-01,294,229900
2024-10-02,280,217100
2024-10-03,381,296450
2024-10-04,881,708600
2024-10-05,1164,959850
2024-10-06,1196,952300
2024-10-07,658,543000
2024-10-08,318,241400
2024-10-09,0,0
2024-10-10,582,441800
2024-10-11,732,597150
2024-10-12,1971,1526600
2024-10-13,2838,2103850
2024-10-14,1309,1002400
2024-10-15,696,570600
2024-10-16,435,335800
2024-10-17,276,198300
2024-10-18,548,448800
2024-10-19,920,766850
2024-10-20,884,769600
2024-10-21,462,384350
2024-10-22,270,227250
2024-10-23,0,0
2024-10-24,230,178350
2024-10-25,575,451100
2024-10-26,854,731800
2024-10-27,835,681050
2024-10-28,407,348450
2024-10-29,206,139150
2024-10-30,175,98600
2024-10-31,147,98350
2024-11-01,416,345400
2024-11-02,1146,918450
2024-11-03,1689,1270150
2024-11-04,750,658150
2024-11-05,94,79300
2024-11-06,27,17300
2024-11-07,35,26800
2024-11-08,67,81300
2024-11-09,202,241900
2024-11-10,207,193800
2024-11-11,65,72200
2024-11-12,61,46800
2024-11-13,0,0
2024-11-14,42,30300
2024-11-15,102,96100
2024-11-16,135,115900
