date_visit,n_people,amount_fee
2026-07-04,0,0
2026-07-05,2101,1673150
2026-07-06,749,683250
2026-07-07,576,471400
2026-07-08,0,0
2026-07-09,500,432650
2026-07-10,1813,1391150
2026-07-11,2626,1990350
2026-07-12,1770,1409650
2026-07-13,939,757400
2026-07-14,567,451150
2026-07-15,496,380400
2026-07-16,595,451800
2026-07-17,1111,870950
2026-07-18,2834,2139350
2026-07-19,4002,2975100
2026-07-20,2183,1619100
2026-07-21,1866,1366050
2026-07-22,1237,991600
2026-07-23,1433,1067800
2026-07-24,1767,1274900
2026-07-25,1887,1418350
2026-07-26,1964,1450250
2026-07-27,2165,1501050
2026-07-28,1601,1207750
2026-07-29,1509,1141400
2026-07-30,1706,1198250
2026-07-31,1896,1410700
2026-08-01,1678,1294650
2026-08-02,1600,1243850
2026-08-03,1522,1186400
2026-08-04,1352,1041300
2026-08-05,983,795050
2026-08-06,1483,1144350
2026-08-07,1637,1256350
2026-08-08,2014,1562850
2026-08-09,2436,1782750
2026-08-10,2860,2092600
2026-08-11,2006,1525450
2026-08-12,2267,1673900
2026-08-13,2070,1527550
2026-08-14,1873,1398100
2026-08-15,1306,1020100
2026-08-16,775,638550
2026-08-17,1139,906300
2026-08-18,1040,806100
2026-08-19,811,657400
2026-08-20,836,637250
2026-08-21,1004,784200
2026-08-22,990,797950
2026-08-23,736,642800
2026-08-24,739,594650
2026-08-25,513,452900
2026-08-26,487,399050
2026-08-27,364,349200
2026-08-28,399,315800
2026-08-29,425,370700
2026-08-30,236,215550
2026-08-31,96,90650
2026-09-01,17,13600
2026-09-02,11,9200
