date_visit,n_people,amount_fee
2026-01-30,0,0
2026-01-31,363,359500
2026-02-01,278,234300
2026-02-02,133,144000
2026-02-03,78,87300
2026-02-04,59,69100
2026-02-05,40,42800
2026-02-06,110,114700
2026-02-07,238,243300
2026-02-08,189,221200
2026-02-09,156,155100
2026-02-10,90,81900
2026-02-11,159,164900
2026-02-12,0,0
2026-02-13,107,96200
2026-02-14,169,146700
2026-02-15,134,152400
2026-02-16,70,81300
2026-02-17,43,41300
2026-02-18,65,38500
2026-02-19,69,60500
2026-02-20,88,92800
2026-02-21,295,323600
2026-02-22,486,459900
2026-02-23,192,218900
2026-02-24,69,66400
2026-02-25,0,0
2026-02-26,57,40200
2026-02-27,63,58900
2026-02-28,165,154400
2026-03-01,52,35200
2026-03-02,32,30400
2026-03-03,17,18300
2026-03-04,21,22500
2026-03-05,49,51800
2026-03-06,60,62200
2026-03-07,85,84000
2026-03-08,144,110900
2026-03-09,45,51300
2026-03-10,42,42800
2026-03-11,0,0
2026-03-12,38,40000
2026-03-13,57,59800
2026-03-14,192,186400
2026-03-15,120,106400
2026-03-16,51,48300
2026-03-17,45,40700
2026-03-18,43,27700
2026-03-19,104,95800
2026-03-20,311,266200
2026-03-21,442,381500
2026-03-22,176,207100
2026-03-23,62,72900
2026-03-24,86,90400
2026-03-25,56,65800
2026-03-26,147,155100
2026-03-27,210,204200
2026-03-28,240,243800
2026-03-29,127,138600
2026-03-30,114,137400
2026-03-31,34,34000
