date_visit,n_people,amount_fee
2026-08-14,0,0
2026-08-15,10800,7672050
2026-08-16,4999,3591700
2026-08-17,5393,3770550
2026-08-18,3626,2528100
2026-08-19,3101,2211500
2026-08-20,3053,2136100
2026-08-21,3449,2472650
2026-08-22,3184,2356100
2026-08-23,2904,2142500
2026-08-24,2878,2054350
2026-08-25,1713,1259900
2026-08-26,1644,1224200
2026-08-27,1557,1169750
2026-08-28,1636,1227050
2026-08-29,1829,1392750
2026-08-30,1346,1062300
2026-08-31,689,571800
2026-09-01,198,175900
2026-09-02,261,211550
2026-09-03,302,258400
2026-09-04,659,529250
2026-09-05,1049,804650
2026-09-06,607,563450
2026-09-07,608,479600
2026-09-08,380,308500
2026-09-09,0,0
2026-09-10,446,368850
2026-09-11,643,571550
2026-09-12,1074,883450
2026-09-13,807,662050
2026-09-14,353,277600
2026-09-15,182,137400
2026-09-16,147,119800
2026-09-17,200,152850
2026-09-18,395,296650
2026-09-19,1553,1198250
2026-09-20,3681,2712450
2026-09-21,3833,2728500
2026-09-22,2429,1820300
2026-09-23,959,823400
2026-09-24,0,0
2026-09-25,584,466350
2026-09-26,476,411600
2026-09-27,447,396500
2026-09-28,299,228550
2026-09-29,110,92950
2026-09-30,78,56700
2026-10-01,65,51600
2026-10-02,328,262950
2026-10-03,270,211700
2026-10-04,320,258450
2026-10-05,145,124150
2026-10-06,72,45600
2026-10-07,74,58850
2026-10-08,77,73400
2026-10-09,207,176050
2026-10-10,577,500700
2026-10-11,946,784250
2026-10-12,397,342150
2026-10-13,143,133650
