date_visit,n_people,amount_fee
2024-09-12,0,0
2024-09-13,2282,1696000
2024-09-14,5405,3859600
2024-09-15,7422,5225800
2024-09-16,2622,1969600
2024-09-17,1126,899200
2024-09-18,726,539600
2024-09-19,665,491700
2024-09-20,908,720650
2024-09-21,3081,2229550
2024-09-22,4669,3220800
2024-09-23,1546,1204200
2024-09-24,1007,829100
2024-09-25,0,0
2024-09-26,706,568250
2024-09-27,802,603300
2024-09-28,1413,1111050
2024-09-29,1318,1018150
2024-09-30,581,468950
2024-10-01,253,191300
2024-10-02,227,176150
2024-10-03,302,242200
2024-10-04,717,596150
2024-10-05,984,825450
2024-10-06,1054,844600
2024-10-07,557,458900
2024-10-08,225,175150
2024-10-09,0,0
2024-10-10,428,342150
2024-10-11,618,515950
2024-10-12,1720,1344200
2024-10-13,2278,1714950
2024-10-14,1096,869400
2024-10-15,586,497400
2024-10-16,362,282550
2024-10-17,209,151300
2024-10-18,449,367450
2024-10-19,823,693150
2024-10-20,745,668400
2024-10-21,356,288950
2024-10-22,182,143450
2024-10-23,0,0
2024-10-24,198,156900
2024-10-25,461,367400
2024-10-26,738,656000
2024-10-27,760,618700
2024-10-28,360,293750
2024-10-29,145,105450
2024-10-30,144,74800
2024-10-31,112,67750
2024-11-01,339,276200
2024-11-02,1012,831250
2024-11-03,1465,1116250
2024-11-04,642,576850
2024-11-05,57,40100
2024-11-06,11,8900
2024-11-07,26,18000
2024-11-08,39,46500
2024-11-09,119,139500
2024-11-10,131,127300
2024-11-11,34,28900
