date_visit,n_people,amount_fee
2025-12-16,0,0
2025-12-17,140,138800
2025-12-18,100,98700
2025-12-19,246,224300
2025-12-20,543,501100
2025-12-21,417,409200
2025-12-22,184,181200
2025-12-23,104,101800
2025-12-24,0,0
2025-12-25,274,268900
2025-12-26,380,343700
2025-12-27,588,546800
2025-12-28,922,767500
2025-12-29,1333,1094500
2025-12-30,1296,1074600
2025-12-31,0,0
2026-01-01,0,0
2026-01-02,647,582900
2026-01-03,377,360500
2026-01-04,167,211700
2026-01-05,128,153400
2026-01-06,72,83100
2026-01-07,21,22300
2026-01-08,26,16500
2026-01-09,32,29100
2026-01-10,91,96500
2026-01-11,244,261000
2026-01-12,109,102200
2026-01-13,21,16900
2026-01-14,0,0
2026-01-15,24,23900
2026-01-16,27,25800
2026-01-17,51,68100
2026-01-18,72,59100
2026-01-19,14,15200
2026-01-20,20,14900
2026-01-21,7,7700
2026-01-22,8,2000
2026-01-23,20,20400
2026-01-24,33,33600
2026-01-25,60,57100
2026-01-26,0,0
2026-01-27,0,0
2026-01-28,0,0
2026-01-29,0,0
2026-01-30,11,9900
2026-01-31,23,25500
2026-02-01,33,23400
2026-02-02,13,7700
2026-02-03,4,3000
2026-02-04,6,11000
2026-02-05,0,0
2026-02-06,6,5600
2026-02-07,17,20000
2026-02-08,27,42800
2026-02-09,7,5000
2026-02-10,6,6000
2026-02-11,9,6400
2026-02-12,0,0
2026-02-13,5,3500
2026-02-14,0,0
