date_visit,n_people,amount_fee
2026-02-13,202,178700
2026-02-14,471,437000
2026-02-15,413,413300
2026-02-16,153,169300
2026-02-17,89,90300
2026-02-18,129,113600
2026-02-19,112,110800
2026-02-20,177,181800
2026-02-21,590,574100
2026-02-22,836,730400
2026-02-23,351,335100
2026-02-24,123,140700
2026-02-25,0,0
2026-02-26,87,72500
2026-02-27,108,109000
2026-02-28,268,268400
2026-03-01,134,124300
2026-03-02,80,77700
2026-03-03,65,58100
2026-03-04,43,49900
2026-03-05,84,80900
2026-03-06,93,90000
2026-03-07,198,202300
2026-03-08,240,212700
2026-03-09,74,81300
2026-03-10,80,82000
2026-03-11,0,0
2026-03-12,67,60000
2026-03-13,121,126600
2026-03-14,281,272800
2026-03-15,217,199800
2026-03-16,89,85400
2026-03-17,60,58900
2026-03-18,76,57700
2026-03-19,211,208000
2026-03-20,508,386800
2026-03-21,601,493600
2026-03-22,263,288600
2026-03-23,169,184700
2026-03-24,124,132000
2026-03-25,156,174400
2026-03-26,238,222200
2026-03-27,371,317000
2026-03-28,426,377300
2026-03-29,297,297000
2026-03-30,271,248200
2026-03-31,187,189800
2026-04-01,51,50800
2026-04-02,93,90500
2026-04-03,156,154200
2026-04-04,216,227700
2026-04-05,62,69000
2026-04-06,44,31800
2026-04-07,28,21900
2026-04-08,0,0
2026-04-09,25,25600
2026-04-10,21,24100
2026-04-11,42,44400
2026-04-12,25,24600
2026-04-13,8,11800
2026-04-14,0,0
