date_visit,n_people,amount_fee
2024-07-17,1375,1017900
2024-07-18,1019,788800
2024-07-19,1189,895450
2024-07-20,3066,2267300
2024-07-21,3106,2176050
2024-07-22,2671,1793650
2024-07-23,2028,1420350
2024-07-24,1838,1317600
2024-07-25,2300,1581200
2024-07-26,3162,2188950
2024-07-27,3270,2322050
2024-07-28,2965,2108250
2024-07-29,3278,2229400
2024-07-30,2479,1700900
2024-07-31,2269,1518000
2024-08-01,2319,1589150
2024-08-02,2548,1803300
2024-08-03,2878,2070300
2024-08-04,2249,1632700
2024-08-05,2534,1863950
2024-08-06,2092,1474650
2024-08-07,2301,1680850
2024-08-08,2329,1610000
2024-08-09,2626,1804400
2024-08-10,2903,2116050
2024-08-11,4120,2983250
2024-08-12,4217,3062650
2024-08-13,3726,2659350
2024-08-14,3152,2232000
2024-08-15,2340,1739250
2024-08-16,2298,1686850
2024-08-17,1618,1243750
2024-08-18,1542,1170050
2024-08-19,1553,1174750
2024-08-20,1437,1020200
2024-08-21,1213,911500
2024-08-22,954,732450
2024-08-23,1137,883250
2024-08-24,1241,934550
2024-08-25,1163,854850
2024-08-26,1146,824950
2024-08-27,756,574250
2024-08-28,625,505550
2024-08-29,616,516150
2024-08-30,710,573350
2024-08-31,698,637100
2024-09-01,511,437100
2024-09-02,147,113500
2024-09-03,67,53800
2024-09-04,54,43000
2024-09-05,78,57400
2024-09-06,159,118850
2024-09-07,494,414050
2024-09-08,332,277700
2024-09-09,123,96300
2024-09-10,56,45300
2024-09-11,0,0
2024-09-12,139,114250
2024-09-13,152,122550
2024-09-14,556,522700
2024-09-15,0,0
