date_visit,n_people,amount_fee
2023-11-20,364,249700
2023-11-21,533,448700
2023-11-22,0,0
2023-11-23,1423,1110100
2023-11-24,2419,1691800
2023-11-25,1510,1133700
2023-11-26,862,709900
2023-11-27,387,331800
2023-11-28,161,141400
2023-11-29,83,84300
2023-11-30,95,77200
2023-12-01,145,128900
2023-12-02,497,464600
2023-12-03,458,420800
2023-12-04,159,141000
2023-12-05,64,41500
2023-12-06,39,33900
2023-12-07,34,21500
2023-12-08,111,95400
2023-12-09,338,353400
2023-12-10,248,257300
2023-12-11,81,98500
2023-12-12,40,40600
2023-12-13,0,0
2023-12-14,33,44300
2023-12-15,74,73400
2023-12-16,238,247900
2023-12-17,203,229900
2023-12-18,31,20000
2023-12-19,13,11400
2023-12-20,18,24600
2023-12-21,9,8800
2023-12-22,37,39400
2023-12-23,146,150800
2023-12-24,100,92200
2023-12-25,126,137600
2023-12-26,99,105500
2023-12-27,0,0
2023-12-28,223,232400
2023-12-29,280,290600
2023-12-30,339,266700
2023-12-31,0,0
2024-01-01,0,0
2024-01-02,306,281100
2024-01-03,139,159900
2024-01-04,88,78300
2024-01-05,74,70200
2024-01-06,83,92100
2024-01-07,66,64100
2024-01-08,11,10400
2024-01-09,4,2500
2024-01-10,0,0
2024-01-11,8,4000
2024-01-12,6,2500
2024-01-13,21,23200
2024-01-14,12,13900
2024-01-15,0,0
2024-01-16,2,1000
2024-01-17,0,0
2024-01-18,0,0
