date_visit,n_people,amount_fee
2025-11-02,0,0
2025-11-03,5489,3910400
2025-11-04,663,557400
2025-11-05,308,295300
2025-11-06,330,297700
2025-11-07,661,540000
2025-11-08,1136,905800
2025-11-09,1049,863100
2025-11-10,585,475400
2025-11-11,505,424500
2025-11-12,0,0
2025-11-13,426,314700
2025-11-14,666,529300
2025-11-15,882,737200
2025-11-16,705,623000
2025-11-17,472,430600
2025-11-18,218,205000
2025-11-19,215,179900
2025-11-20,209,230800
2025-11-21,460,425000
2025-11-22,1115,924000
2025-11-23,1781,1393400
2025-11-24,800,646100
2025-11-25,371,314000
2025-11-26,0,0
2025-11-27,144,135600
2025-11-28,144,151600
2025-11-29,435,425300
2025-11-30,324,326400
2025-12-01,80,86700
2025-12-02,48,35400
2025-12-03,59,39400
2025-12-04,20,21000
2025-12-05,41,37400
2025-12-06,176,167200
2025-12-07,186,222000
2025-12-08,35,40900
2025-12-09,38,34300
2025-12-10,0,0
2025-12-11,24,20600
2025-12-12,30,40200
2025-12-13,84,100700
2025-12-14,66,79700
2025-12-15,37,40500
2025-12-16,16,15400
2025-12-17,8,9400
2025-12-18,7,7500
2025-12-19,38,35400
2025-12-20,82,86000
2025-12-21,18,30800
2025-12-22,29,26100
2025-12-23,12,14900
2025-12-24,0,0
2025-12-25,47,51800
2025-12-26,52,47000
2025-12-27,78,102400
2025-12-28,158,185900
2025-12-29,216,271500
2025-12-30,168,195000
2025-12-31,0,0
2026-01-01,0,0
