date_visit,n_people,amount_fee
2024-08-16,0,0
2024-08-17,8646,5939600
2024-08-18,5009,3527050
2024-08-19,4393,3021950
2024-08-20,3432,2329200
2024-08-21,3031,2126600
2024-08-22,2371,1632000
2024-08-23,2737,1898000
2024-08-24,2826,2010300
2024-08-25,2548,1760400
2024-08-26,2381,1638700
2024-08-27,1590,1122750
2024-08-28,1174,899200
2024-08-29,1072,832200
2024-08-30,1411,1011150
2024-08-31,1304,1028350
2024-09-01,929,764800
2024-09-02,442,358900
2024-09-03,233,179250
2024-09-04,256,193950
2024-09-05,311,243000
2024-09-06,597,451550
2024-09-07,909,773800
2024-09-08,887,720550
2024-09-09,500,371050
2024-09-10,315,251450
2024-09-11,0,0
2024-09-12,412,330550
2024-09-13,608,469100
2024-09-14,1484,1164950
2024-09-15,1888,1393650
2024-09-16,931,772500
2024-09-17,298,249600
2024-09-18,151,117950
2024-09-19,231,169800
2024-09-20,319,237250
2024-09-21,1046,838400
2024-09-22,1723,1239750
2024-09-23,588,548550
2024-09-24,292,246250
2024-09-25,0,0
2024-09-26,244,209800
2024-09-27,299,208000
2024-09-28,618,534350
2024-09-29,559,466450
2024-09-30,187,167450
2024-10-01,56,38050
2024-10-02,78,59400
2024-10-03,32,25900
2024-10-04,176,140600
2024-10-05,522,493100
2024-10-06,477,375950
2024-10-07,102,94700
2024-10-08,44,33900
2024-10-09,0,0
2024-10-10,64,49950
2024-10-11,219,178550
2024-10-12,755,693350
2024-10-13,1048,889250
2024-10-14,493,468050
2024-10-15,141,133950
