date_visit,n_people,amount_fee
2024-06-17,942,745350
2024-06-18,423,372900
2024-06-19,385,281650
2024-06-20,255,211600
2024-06-21,610,513500
2024-06-22,1422,1141900
2024-06-23,1048,911450
2024-06-24,496,392950
2024-06-25,230,187250
2024-06-26,0,0
2024-06-27,294,230600
2024-06-28,444,388750
2024-06-29,1024,795650
2024-06-30,878,682450
2024-07-01,232,210900
2024-07-02,111,83500
2024-07-03,101,78800
2024-07-04,196,149950
2024-07-05,312,226100
2024-07-06,759,662300
2024-07-07,662,583750
2024-07-08,181,162400
2024-07-09,182,123550
2024-07-10,0,0
2024-07-11,193,173500
2024-07-12,669,522400
2024-07-13,1878,1412000
2024-07-14,2543,1835950
2024-07-15,1126,888150
2024-07-16,376,286750
2024-07-17,281,213350
2024-07-18,327,239450
2024-07-19,313,279150
2024-07-20,1242,968250
2024-07-21,1133,878400
2024-07-22,1224,917250
2024-07-23,907,727550
2024-07-24,944,733600
2024-07-25,1165,869900
2024-07-26,1389,1041650
2024-07-27,1451,1106250
2024-07-28,1215,949950
2024-07-29,1476,1078600
2024-07-30,1171,876250
2024-07-31,1079,802250
2024-08-01,1000,752100
2024-08-02,1139,889500
2024-08-03,1181,935450
2024-08-04,988,801550
2024-08-05,1184,970150
2024-08-06,1058,819800
2024-08-07,1133,922400
2024-08-08,1039,800950
2024-08-09,1239,925550
2024-08-10,1162,959600
2024-08-11,1937,1482850
2024-08-12,1634,1266200
2024-08-13,1387,1062550
2024-08-14,1235,945300
2024-08-15,908,757300
2024-08-16,0,0
