date_visit,n_people,amount_fee
2025-03-21,0,0
2025-03-22,4822,3070000
2025-03-23,2924,1846700
2025-03-24,1194,801100
2025-03-25,1265,835500
2025-03-26,1694,1028300
2025-03-27,2093,1235600
2025-03-28,2753,1675500
2025-03-29,3083,1948000
2025-03-30,2190,1399300
2025-03-31,1734,1057500
2025-04-01,936,588300
2025-04-02,789,540900
2025-04-03,832,519500
2025-04-04,1102,713800
2025-04-05,1350,938100
2025-04-06,922,649400
2025-04-07,293,243000
2025-04-08,192,126400
2025-04-09,0,0
2025-04-10,192,143600
2025-04-11,282,209500
2025-04-12,819,593500
2025-04-13,484,409000
2025-04-14,213,150800
2025-04-15,146,110900
2025-04-16,108,101900
2025-04-17,108,92100
2025-04-18,363,302000
2025-04-19,1023,811650
2025-04-20,819,694350
2025-04-21,278,209950
2025-04-22,161,136250
2025-04-23,0,0
2025-04-24,189,132100
2025-04-25,252,199900
2025-04-26,1108,827550
2025-04-27,1152,859400
2025-04-28,1046,791900
2025-04-29,649,566850
2025-04-30,527,406000
2025-05-01,581,422950
2025-05-02,738,570950
2025-05-03,2000,1389450
2025-05-04,3155,2098650
2025-05-05,1671,1193800
2025-05-06,590,542500
2025-05-07,57,51550
2025-05-08,60,40400
2025-05-09,98,88150
2025-05-10,551,414200
2025-05-11,369,270350
2025-05-12,92,45950
2025-05-13,75,48100
2025-05-14,0,0
2025-05-15,80,57050
2025-05-16,157,122800
2025-05-17,401,335250
2025-05-18,204,145750
2025-05-19,107,98650
2025-05-20,6,6000
