date_visit,n_people,amount_fee
2026-08-09,0,0
2026-08-10,15389,11000550
2026-08-11,10911,7769550
2026-08-12,10855,7726350
2026-08-13,9087,6458000
2026-08-14,7546,5427550
2026-08-15,4984,3597400
2026-08-16,3081,2261900
2026-08-17,3747,2652200
2026-08-18,2769,1960850
2026-08-19,2490,1799350
2026-08-20,2336,1652800
2026-08-21,2866,2063450
2026-08-22,2561,1913100
2026-08-23,2426,1812700
2026-08-24,2317,1672250
2026-08-25,1479,1108800
2026-08-26,1409,1068000
2026-08-27,1332,1022400
2026-08-28,1428,1076500
2026-08-29,1566,1208800
2026-08-30,1102,886750
2026-08-31,557,474350
2026-09-01,151,128300
2026-09-02,192,162000
2026-09-03,230,192850
2026-09-04,491,408200
2026-09-05,921,717700
2026-09-06,487,454050
2026-09-07,502,398050
2026-09-08,299,234300
2026-09-09,0,0
2026-09-10,357,299150
2026-09-11,480,444100
2026-09-12,960,790500
2026-09-13,591,484300
2026-09-14,307,240300
2026-09-15,117,87900
2026-09-16,111,90950
2026-09-17,165,126850
2026-09-18,336,254050
2026-09-19,1338,1052200
2026-09-20,3262,2408250
2026-09-21,3402,2420700
2026-09-22,2072,1573000
2026-09-23,838,729300
2026-09-24,0,0
2026-09-25,435,350600
2026-09-26,374,314650
2026-09-27,339,294300
2026-09-28,219,176550
2026-09-29,104,88450
2026-09-30,66,50100
2026-10-01,33,28200
2026-10-02,211,181200
2026-10-03,165,138100
2026-10-04,216,190950
2026-10-05,127,106300
2026-10-06,46,29200
2026-10-07,33,28550
2026-10-08,46,41400
