date_visit,n_people,amount_fee
2025-05-14,0,0
2025-05-15,1007,732500
2025-05-16,1326,965600
2025-05-17,3796,2547200
2025-05-18,2545,1750450
2025-05-19,1155,872150
2025-05-20,463,325250
2025-05-21,444,317000
2025-05-22,465,365250
2025-05-23,895,672950
2025-05-24,2081,1478800
2025-05-25,1807,1276500
2025-05-26,451,355050
2025-05-27,224,167400
2025-05-28,0,0
2025-05-29,253,200200
2025-05-30,308,251250
2025-05-31,738,682950
2025-06-01,590,552400
2025-06-02,278,254050
2025-06-03,98,83700
2025-06-04,95,69550
2025-06-05,133,108850
2025-06-06,223,192700
2025-06-07,483,437350
2025-06-08,470,416000
2025-06-09,158,126850
2025-06-10,63,48750
2025-06-11,0,0
2025-06-12,97,97500
2025-06-13,177,171000
2025-06-14,348,308450
2025-06-15,307,279850
2025-06-16,133,118150
2025-06-17,51,43850
2025-06-18,59,61000
2025-06-19,32,27400
2025-06-20,99,76500
2025-06-21,216,188600
2025-06-22,192,169100
2025-06-23,106,89950
2025-06-24,9,9700
2025-06-25,0,0
2025-06-26,97,101050
2025-06-27,124,104500
2025-06-28,245,221900
2025-06-29,162,139550
2025-06-30,31,27300
2025-07-01,2,2000
2025-07-02,0,0
2025-07-03,24,14900
2025-07-04,97,75400
2025-07-05,173,159700
2025-07-06,102,105750
2025-07-07,40,31250
2025-07-08,9,10800
2025-07-09,0,0
2025-07-10,20,14900
2025-07-11,105,86850
2025-07-12,146,120550
2025-07-13,90,83100
