date_visit,n_people,amount_fee
2026-06-06,0,0
2026-06-07,1855,1494150
2026-06-08,825,681000
2026-06-09,419,379100
2026-06-10,0,0
2026-06-11,365,320650
2026-06-12,603,546050
2026-06-13,1304,1126250
2026-06-14,1122,980150
2026-06-15,550,482100
2026-06-16,249,215800
2026-06-17,157,151100
2026-06-18,164,131500
2026-06-19,494,421300
2026-06-20,896,829300
2026-06-21,728,644300
2026-06-22,395,341450
2026-06-23,181,151450
2026-06-24,0,0
2026-06-25,232,204100
2026-06-26,333,330800
2026-06-27,685,651850
2026-06-28,604,551700
2026-06-29,262,240700
2026-06-30,80,69700
2026-07-01,101,85800
2026-07-02,99,105550
2026-07-03,234,205100
2026-07-04,408,371200
2026-07-05,283,269400
2026-07-06,147,142250
2026-07-07,115,101800
2026-07-08,0,0
2026-07-09,188,160000
2026-07-10,505,405350
2026-07-11,803,632050
2026-07-12,439,370300
2026-07-13,261,232000
2026-07-14,210,173500
2026-07-15,137,105050
2026-07-16,154,121150
2026-07-17,411,318350
2026-07-18,1209,964450
2026-07-19,1670,1317450
2026-07-20,900,732750
2026-07-21,896,710500
2026-07-22,442,415300
2026-07-23,483,434150
2026-07-24,923,713350
2026-07-25,914,727400
2026-07-26,1046,819850
2026-07-27,1077,792600
2026-07-28,882,712000
2026-07-29,657,548650
2026-07-30,628,489750
2026-07-31,890,713850
2026-08-01,595,547350
2026-08-02,489,431700
2026-08-03,593,544700
2026-08-04,345,341350
2026-08-05,297,279700
