date_visit,n_people,amount_fee
2026-07-10,0,0
2026-07-11,4603,3358100
2026-07-12,3102,2331650
2026-07-13,1520,1173400
2026-07-14,861,642400
2026-07-15,708,558600
2026-07-16,802,609300
2026-07-17,1362,1060450
2026-07-18,3579,2691600
2026-07-19,5151,3788050
2026-07-20,2746,2000850
2026-07-21,2198,1582250
2026-07-22,1473,1147800
2026-07-23,1608,1191050
2026-07-24,2164,1534850
2026-07-25,2345,1720050
2026-07-26,2429,1758950
2026-07-27,2560,1766150
2026-07-28,1838,1356350
2026-07-29,1882,1368300
2026-07-30,1968,1365900
2026-07-31,2345,1714650
2026-08-01,1985,1499350
2026-08-02,1847,1421650
2026-08-03,1869,1410400
2026-08-04,1706,1292100
2026-08-05,1283,1016300
2026-08-06,1754,1337250
2026-08-07,2031,1512550
2026-08-08,2405,1844450
2026-08-09,2879,2084850
2026-08-10,3543,2575200
2026-08-11,2400,1764750
2026-08-12,2715,1964600
2026-08-13,2532,1843950
2026-08-14,2256,1669700
2026-08-15,1565,1200250
2026-08-16,1083,873700
2026-08-17,1354,1046750
2026-08-18,1212,938300
2026-08-19,1019,792800
2026-08-20,1057,806500
2026-08-21,1225,944650
2026-08-22,1127,895000
2026-08-23,990,810400
2026-08-24,990,772450
2026-08-25,591,508450
2026-08-26,593,473850
2026-08-27,448,401200
2026-08-28,535,414450
2026-08-29,573,467450
2026-08-30,363,334850
2026-08-31,183,154750
2026-09-01,37,34600
2026-09-02,33,24100
2026-09-03,43,41300
2026-09-04,108,80450
2026-09-05,334,253150
2026-09-06,140,141550
2026-09-07,91,84850
2026-09-08,47,37300
