date_visit,n_people,amount_fee
2025-08-04,5725,3834600
2025-08-05,3700,2552750
2025-08-06,3184,2169600
2025-08-07,3470,2444650
2025-08-08,3973,2777900
2025-08-09,5269,3773250
2025-08-10,7295,5230500
2025-08-11,6350,4586450
2025-08-12,6886,4906600
2025-08-13,5354,3908650
2025-08-14,5442,3881750
2025-08-15,4670,3410000
2025-08-16,2924,2222050
2025-08-17,2099,1601300
2025-08-18,2459,1790250
2025-08-19,1900,1405700
2025-08-20,1672,1213650
2025-08-21,1717,1243550
2025-08-22,1874,1355750
2025-08-23,1888,1429200
2025-08-24,1638,1258400
2025-08-25,1577,1168650
2025-08-26,1136,850700
2025-08-27,924,741850
2025-08-28,930,732300
2025-08-29,825,669300
2025-08-30,835,718050
2025-08-31,681,561100
2025-09-01,196,171500
2025-09-02,105,75000
2025-09-03,171,148950
2025-09-04,100,85250
2025-09-05,310,265100
2025-09-06,424,414100
2025-09-07,379,302900
2025-09-08,233,201300
2025-09-09,117,104200
2025-09-10,0,0
2025-09-11,162,143350
2025-09-12,246,230550
2025-09-13,878,731750
2025-09-14,1193,960100
2025-09-15,535,459000
2025-09-16,76,43000
2025-09-17,68,57800
2025-09-18,127,110400
2025-09-19,191,138200
2025-09-20,412,356150
2025-09-21,652,565800
2025-09-22,528,447100
2025-09-23,147,127700
2025-09-24,0,0
2025-09-25,128,101350
2025-09-26,136,102700
2025-09-27,267,235200
2025-09-28,168,133000
2025-09-29,100,98150
2025-09-30,34,30500
2025-10-01,21,13200
2025-10-02,55,53200
2025-10-03,0,0
