date_visit,n_people,amount_fee
2026-08-01,5791,4044800
2026-08-02,4827,3465600
2026-08-03,4496,3179900
2026-08-04,3475,2482650
2026-08-05,2775,1993550
2026-08-06,3307,2417350
2026-08-07,4026,2838550
2026-08-08,4559,3344100
2026-08-09,6020,4352000
2026-08-10,6981,4994150
2026-08-11,5317,3810100
2026-08-12,5817,4137050
2026-08-13,5325,3791800
2026-08-14,4498,3230350
2026-08-15,3144,2295100
2026-08-16,2008,1523000
2026-08-17,2664,1923850
2026-08-18,2097,1519850
2026-08-19,1796,1314250
2026-08-20,1777,1271700
2026-08-21,2242,1641000
2026-08-22,1944,1456950
2026-08-23,1710,1310900
2026-08-24,1860,1348750
2026-08-25,1115,858300
2026-08-26,1064,826000
2026-08-27,964,760450
2026-08-28,1100,834500
2026-08-29,1149,909150
2026-08-30,680,574150
2026-08-31,367,339150
2026-09-01,64,60200
2026-09-02,76,65200
2026-09-03,140,106000
2026-09-04,298,247200
2026-09-05,685,538400
2026-09-06,349,339950
2026-09-07,294,241000
2026-09-08,205,158000
2026-09-09,0,0
2026-09-10,245,200200
2026-09-11,342,314400
2026-09-12,608,520000
2026-09-13,380,309400
2026-09-14,211,171350
2026-09-15,81,55300
2026-09-16,65,49400
2026-09-17,104,76350
2026-09-18,223,160950
2026-09-19,1032,846850
2026-09-20,2513,1884350
2026-09-21,2727,1949800
2026-09-22,1571,1211400
2026-09-23,621,564650
2026-09-24,0,0
2026-09-25,250,221050
2026-09-26,122,128100
2026-09-27,205,177700
2026-09-28,107,84550
2026-09-29,25,27450
2026-09-30,0,0
