date_visit,n_people,amount_fee
2024-09-08,0,0
2024-09-09,1805,1386350
2024-09-10,1354,1049550
2024-09-11,0,0
2024-09-12,1159,909150
2024-09-13,1481,1144100
2024-09-14,3890,2833800
2024-09-15,5486,3869650
2024-09-16,2034,1548100
2024-09-17,903,719700
2024-09-18,539,410150
2024-09-19,522,377950
2024-09-20,779,621450
2024-09-21,2625,1903500
2024-09-22,4126,2846450
2024-09-23,1362,1080550
2024-09-24,864,728500
2024-09-25,0,0
2024-09-26,652,524750
2024-09-27,744,540250
2024-09-28,1264,997250
2024-09-29,1205,932250
2024-09-30,521,424350
2024-10-01,210,160200
2024-10-02,184,140900
2024-10-03,270,207650
2024-10-04,579,473350
2024-10-05,909,780950
2024-10-06,925,755800
2024-10-07,446,370400
2024-10-08,192,157150
2024-10-09,0,0
2024-10-10,364,287600
2024-10-11,540,469350
2024-10-12,1521,1197050
2024-10-13,2064,1571950
2024-10-14,992,804300
2024-10-15,549,475200
2024-10-16,306,241500
2024-10-17,169,115400
2024-10-18,369,295250
2024-10-19,742,636450
2024-10-20,694,629650
2024-10-21,295,234550
2024-10-22,163,127800
2024-10-23,0,0
2024-10-24,175,137100
2024-10-25,414,326250
2024-10-26,697,625850
2024-10-27,719,586400
2024-10-28,281,230700
2024-10-29,92,66050
2024-10-30,77,59200
2024-10-31,79,45250
2024-11-01,294,235300
2024-11-02,931,772250
2024-11-03,1321,1016850
2024-11-04,583,537500
2024-11-05,47,34100
2024-11-06,7,4500
2024-11-07,11,8500
