date_visit,n_people,amount_fee
2025-09-04,0,0
2025-09-05,1821,1436100
2025-09-06,2400,1841000
2025-09-07,2035,1541850
2025-09-08,1226,987900
2025-09-09,869,715700
2025-09-10,0,0
2025-09-11,823,697500
2025-09-12,999,850200
2025-09-13,2772,2088800
2025-09-14,3881,2857400
2025-09-15,1684,1357750
2025-09-16,636,518500
2025-09-17,380,309100
2025-09-18,445,364350
2025-09-19,727,584750
2025-09-20,1714,1297300
2025-09-21,1693,1304300
2025-09-22,1687,1291850
2025-09-23,943,778700
2025-09-24,0,0
2025-09-25,554,424250
2025-09-26,528,429300
2025-09-27,1157,936300
2025-09-28,854,692750
2025-09-29,421,347050
2025-09-30,237,201950
2025-10-01,169,135100
2025-10-02,225,190650
2025-10-03,353,270350
2025-10-04,813,702850
2025-10-05,643,518900
2025-10-06,248,199850
2025-10-07,228,150250
2025-10-08,0,0
2025-10-09,212,184250
2025-10-10,412,330850
2025-10-11,1268,1012250
2025-10-12,1731,1321750
2025-10-13,756,684650
2025-10-14,342,280400
2025-10-15,163,134050
2025-10-16,142,94500
2025-10-17,302,236950
2025-10-18,499,448450
2025-10-19,336,281600
2025-10-20,249,186900
2025-10-21,211,130450
2025-10-22,0,0
2025-10-23,218,144350
2025-10-24,296,236900
2025-10-25,543,484550
2025-10-26,388,313600
2025-10-27,169,135750
2025-10-28,113,82400
2025-10-29,126,97650
2025-10-30,112,79150
2025-10-31,240,157850
2025-11-01,650,590050
2025-11-02,961,800600
2025-11-03,422,399400
