date_visit,n_people,amount_fee
2023-09-20,0,0
2023-09-21,1262,981500
2023-09-22,2396,1848250
2023-09-23,5489,3964850
2023-09-24,4190,3158350
2023-09-25,1815,1465950
2023-09-26,1163,897900
2023-09-27,0,0
2023-09-28,1003,814800
2023-09-29,1469,1177900
2023-09-30,3304,2583400
2023-10-01,3090,2476350
2023-10-02,1390,1187700
2023-10-03,595,493750
2023-10-04,537,443550
2023-10-05,831,746600
2023-10-06,1540,1305750
2023-10-07,4725,3810850
2023-10-08,6129,4854100
2023-10-09,3277,2782900
2023-10-10,1396,1182550
2023-10-11,0,0
2023-10-12,824,626900
2023-10-13,1279,1052400
2023-10-14,3262,2687150
2023-10-15,2583,2316950
2023-10-16,1107,1041950
2023-10-17,561,477450
2023-10-18,590,539600
2023-10-19,620,542300
2023-10-20,1101,849800
2023-10-21,2529,2292900
2023-10-22,2619,2377050
2023-10-23,948,812450
2023-10-24,529,397750
2023-10-25,0,0
2023-10-26,502,381400
2023-10-27,921,697300
2023-10-28,2853,2482600
2023-10-29,2191,2022250
2023-10-30,704,638800
2023-10-31,394,300500
2023-11-01,406,396900
2023-11-02,862,868250
2023-11-03,3128,2691900
2023-11-04,3638,3037200
2023-11-05,1962,1990850
2023-11-06,227,196100
2023-11-07,119,55100
2023-11-08,0,0
2023-11-09,142,81500
2023-11-10,278,306500
2023-11-11,655,716300
2023-11-12,396,447100
2023-11-13,210,194500
2023-11-14,62,57800
2023-11-15,46,57400
2023-11-16,36,18400
2023-11-17,65,79200
2023-11-18,148,171900
