date_visit,n_people,amount_fee
2025-03-12,0,0
2025-03-13,835,610200
2025-03-14,803,584700
2025-03-15,2132,1440100
2025-03-16,1770,1234100
2025-03-17,781,559600
2025-03-18,512,420400
2025-03-19,774,559600
2025-03-20,1444,962800
2025-03-21,1954,1287100
2025-03-22,1862,1216700
2025-03-23,1252,875400
2025-03-24,643,467600
2025-03-25,657,474600
2025-03-26,987,620800
2025-03-27,1416,856300
2025-03-28,1803,1128500
2025-03-29,2041,1323200
2025-03-30,1319,880400
2025-03-31,1142,731800
2025-04-01,638,425600
2025-04-02,547,417300
2025-04-03,568,378900
2025-04-04,654,452000
2025-04-05,897,660400
2025-04-06,667,498000
2025-04-07,191,156800
2025-04-08,117,68700
2025-04-09,0,0
2025-04-10,116,89200
2025-04-11,196,142000
2025-04-12,492,328100
2025-04-13,297,248400
2025-04-14,125,86400
2025-04-15,110,79700
2025-04-16,68,59700
2025-04-17,69,59000
2025-04-18,258,212500
2025-04-19,807,669100
2025-04-20,656,554850
2025-04-21,192,144400
2025-04-22,109,98150
2025-04-23,0,0
2025-04-24,136,94400
2025-04-25,152,122150
2025-04-26,879,681850
2025-04-27,909,702900
2025-04-28,802,634200
2025-04-29,374,333750
2025-04-30,335,257600
2025-05-01,385,264800
2025-05-02,562,418550
2025-05-03,1492,1084150
2025-05-04,2461,1675150
2025-05-05,1159,868100
2025-05-06,456,434400
2025-05-07,33,22450
2025-05-08,34,20900
2025-05-09,37,43850
2025-05-10,178,148500
2025-05-11,0,0
