date_visit,n_people,amount_fee
2025-08-30,0,0
2025-08-31,3795,2703050
2025-09-01,1037,828400
2025-09-02,679,499500
2025-09-03,663,579300
2025-09-04,554,430200
2025-09-05,949,782300
2025-09-06,1464,1216700
2025-09-07,1230,987050
2025-09-08,796,641750
2025-09-09,568,451700
2025-09-10,0,0
2025-09-11,583,491350
2025-09-12,826,713700
2025-09-13,2146,1647950
2025-09-14,2983,2220300
2025-09-15,1348,1102050
2025-09-16,488,391850
2025-09-17,318,250900
2025-09-18,338,291450
2025-09-19,600,484700
2025-09-20,1333,1051000
2025-09-21,1398,1099650
2025-09-22,1394,1063300
2025-09-23,726,621050
2025-09-24,0,0
2025-09-25,432,328550
2025-09-26,434,356300
2025-09-27,967,794650
2025-09-28,704,572200
2025-09-29,358,291750
2025-09-30,191,162600
2025-10-01,157,122000
2025-10-02,187,156150
2025-10-03,289,215650
2025-10-04,636,545450
2025-10-05,507,394200
2025-10-06,189,157050
2025-10-07,161,111150
2025-10-08,0,0
2025-10-09,160,138650
2025-10-10,333,268100
2025-10-11,1076,873350
2025-10-12,1456,1123850
2025-10-13,626,592100
2025-10-14,227,181200
2025-10-15,146,121950
2025-10-16,132,89100
2025-10-17,262,206050
2025-10-18,390,355000
2025-10-19,265,226950
2025-10-20,179,135350
2025-10-21,156,92950
2025-10-22,0,0
2025-10-23,140,93550
2025-10-24,224,180000
2025-10-25,339,317300
2025-10-26,271,232050
2025-10-27,92,78850
2025-10-28,64,47900
2025-10-29,38,33950
