date_visit,n_people,amount_fee
2024-07-02,0,0
2024-07-03,430,356900
2024-07-04,366,293850
2024-07-05,738,548650
2024-07-06,1490,1155400
2024-07-07,1101,902150
2024-07-08,479,405200
2024-07-09,342,264850
2024-07-10,0,0
2024-07-11,399,329350
2024-07-12,1195,909850
2024-07-13,3205,2384250
2024-07-14,4332,3034000
2024-07-15,1718,1347350
2024-07-16,771,620550
2024-07-17,544,419050
2024-07-18,562,438800
2024-07-19,624,501750
2024-07-20,1849,1382950
2024-07-21,1833,1322000
2024-07-22,1798,1255700
2024-07-23,1402,1043850
2024-07-24,1326,981200
2024-07-25,1634,1176100
2024-07-26,2070,1468300
2024-07-27,2262,1645600
2024-07-28,1979,1460550
2024-07-29,2209,1550450
2024-07-30,1709,1216850
2024-07-31,1591,1098600
2024-08-01,1539,1093050
2024-08-02,1690,1230950
2024-08-03,1834,1363700
2024-08-04,1358,1029450
2024-08-05,1725,1341450
2024-08-06,1458,1076650
2024-08-07,1623,1241950
2024-08-08,1499,1083350
2024-08-09,1890,1342550
2024-08-10,1744,1335950
2024-08-11,2681,1967600
2024-08-12,2565,1897600
2024-08-13,2269,1653650
2024-08-14,1987,1435600
2024-08-15,1456,1127750
2024-08-16,1469,1109550
2024-08-17,1060,868100
2024-08-18,1128,911650
2024-08-19,1044,858400
2024-08-20,989,737150
2024-08-21,860,684400
2024-08-22,645,542700
2024-08-23,833,682050
2024-08-24,847,682950
2024-08-25,811,626450
2024-08-26,842,640350
2024-08-27,588,476800
2024-08-28,474,411750
2024-08-29,302,287200
2024-08-30,452,380000
2024-08-31,475,469950
